onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	5	1
32	8	1	n03085219_5196	55	436	0.0	5	1
40	8	1	n02226429_11460	22	169	0.0	5	1
48	8	1	n04154565_15261	109	868	0.0	5	1
56	8	1	n02766534_10312	37	289	0.0	5	1
64	8	1	n01833805_13294	9	70	0.0	5	1
72	8	1	n03063599_4784	52	415	0.0	5	1
80	8	1	n01944390_20511	12	93	0.0	5	1
88	8	1	n04146614_7893	108	863	0.0	5	1
96	8	1	n01970164_19716	14	107	0.0	5	1
104	8	2	n01970164_19716	14	107	105.0313462360009	5	1
112	8	1	n03609235_10979	80	633	0.0	5	1
120	8	1	n01518878_14910	1	4	0.0	5	1
128	8	1	n03746005_2516	89	705	0.0	5	1
136	8	1	n03496296_14487	73	582	0.0	5	1
144	8	1	n03472535_10217	70	553	0.0	5	1
152	8	1	n02841315_24352	44	351	0.0	5	1
160	8	1	n03544143_11110	77	609	0.0	5	1
168	8	2	n03544143_11110	77	609	169.02992917200027	5	1
176	8	1	n02843158_5600	45	356	0.0	5	1
184	8	1	n02445715_13221	30	235	0.0	5	1
192	8	1	n03982430_21511	100	794	0.0	5	1
200	8	1	n03394916_30808	63	500	0.0	5	1
208	8	1	n02165456_13183	150	1194	0.0	5	1
216	8	1	n04497801_76	134	1070	0.0	5	1
224	8	1	n02814860_39856	43	344	0.0	5	1
232	8	1	n03918737_8191	97	776	0.0	5	1
240	8	2	n03918737_8191	97	776	241.0270575859995	5	1
248	8	1	n04090263_5363	105	838	0.0	5	1
256	8	1	n01726692_9090	6	48	0.0	5	1
264	8	1	n12596148_4136	145	1154	0.0	5	1
272	8	1	n01704323_9812	5	40	0.0	5	1
280	8	1	n04376876_13235	123	980	0.0	5	1
288	8	2	n04376876_13235	123	980	289.02755665400036	5	1
296	8	1	n04482393_19492	133	1061	0.0	5	1
304	8	1	n01910747_1005	149	1185	0.0	5	1
312	8	1	n03760671_6434	90	717	0.0	5	1
320	8	1	n02885462_20113	47	374	0.0	5	1
328	8	1	n02943871_3559	48	379	0.0	5	1
336	8	1	n04070727_16664	103	818	0.0	5	1
344	8	1	n03085013_23944	54	430	0.0	5	1
352	8	1	n04044716_13601	102	811	0.0	5	1
360	8	1	n02472293_34273	31	245	0.0	5	1
368	8	2	n02472293_34273	31	245	369.0260024110012	5	1
376	8	1	n03255030_7581	58	463	0.0	5	1
384	8	1	n02084071_30865	19	151	0.0	5	1
392	8	1	n07734744_6229	140	1117	0.0	5	1
400	8	1	n03924679_11429	98	777	0.0	5	1
408	8	1	n03335030_18236	60	475	0.0	5	1
416	8	1	n03612010_871	81	647	0.0	5	1
424	8	1	n03642806_13072	83	657	0.0	5	1
432	8	1	n04587559_13463	136	1086	0.0	5	1
440	8	1	n04591713_5928	137	1094	0.0	5	1
448	8	1	n03261776_13358	59	465	0.0	5	1
456	8	1	n04113406_10672	106	841	0.0	5	1
464	8	1	n02769748_33148	38	301	0.0	5	1
472	6	-2	n/a	n/a	n/a	0.0	5	1
