onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	13	2
32	8	1	COCO_val2014_000000209539	1	372	0.0	13	2
40	8	1	COCO_val2014_000000471528	1	806	0.0	13	2
48	8	1	COCO_val2014_000000103460	1	179	0.0	13	2
56	8	1	COCO_val2014_000000015067	1	26	0.0	13	2
64	8	1	COCO_val2014_000000258136	1	449	0.0	13	2
72	8	1	COCO_val2014_000000203110	1	357	0.0	13	2
80	8	1	COCO_val2014_000000094774	1	162	0.0	13	2
88	8	1	COCO_val2014_000000090935	1	152	0.0	13	2
96	8	1	COCO_val2014_000000378712	1	656	0.0	13	2
104	8	1	COCO_val2014_000000401197	1	693	0.0	13	2
112	8	1	COCO_val2014_000000043202	1	77	0.0	13	2
120	8	1	COCO_val2014_000000330897	1	580	0.0	13	2
128	8	1	COCO_val2014_000000191390	1	335	0.0	13	2
136	8	1	COCO_val2014_000000304812	1	537	0.0	13	2
144	8	1	COCO_val2014_000000518716	1	867	0.0	13	2
152	8	1	COCO_val2014_000000553522	1	933	0.0	13	2
160	8	1	COCO_val2014_000000061207	1	110	0.0	13	2
168	8	2	COCO_val2014_000000061207	1	110	169.42574969801353	13	2
176	8	1	COCO_val2014_000000532285	1	894	0.0	13	2
184	8	2	COCO_val2014_000000532285	1	894	186.1538618110353	13	2
192	8	1	COCO_val2014_000000009759	1	19	0.0	13	2
200	8	1	COCO_val2014_000000034892	1	61	0.0	13	2
208	8	1	COCO_val2014_000000120472	1	209	0.0	13	2
216	8	1	COCO_val2014_000000373381	1	646	0.0	13	2
224	8	1	COCO_val2014_000000079084	1	132	0.0	13	2
232	8	1	COCO_val2014_000000309573	1	547	0.0	13	2
240	8	1	COCO_val2014_000000149783	1	257	0.0	13	2
248	8	2	COCO_val2014_000000149783	1	257	250.03462024999317	13	2
256	8	1	COCO_val2014_000000536166	1	902	0.0	13	2
264	8	1	COCO_val2014_000000567208	1	964	0.0	13	2
272	8	1	COCO_val2014_000000225757	1	404	0.0	13	2
280	8	1	COCO_val2014_000000370279	1	637	0.0	13	2
288	8	1	COCO_val2014_000000088433	1	147	0.0	13	2
296	8	1	COCO_val2014_000000125051	1	214	0.0	13	2
304	8	1	COCO_val2014_000000000143	1	1	0.0	13	2
312	8	1	COCO_val2014_000000335539	1	589	0.0	13	2
320	8	1	COCO_val2014_000000422916	1	729	0.0	13	2
328	8	1	COCO_val2014_000000521863	1	875	0.0	13	2
336	8	1	COCO_val2014_000000020175	1	33	0.0	13	2
344	8	1	COCO_val2014_000000170739	1	294	0.0	13	2
352	8	1	COCO_val2014_000000540196	1	913	0.0	13	2
360	8	1	COCO_val2014_000000576449	1	986	0.0	13	2
368	8	1	COCO_val2014_000000518262	1	866	0.0	13	2
376	8	1	COCO_val2014_000000164594	1	282	0.0	13	2
384	8	1	COCO_val2014_000000350668	1	615	0.0	13	2
392	8	1	COCO_val2014_000000218430	1	388	0.0	13	2
400	8	1	COCO_val2014_000000222430	1	397	0.0	13	2
408	8	1	COCO_val2014_000000548894	1	927	0.0	13	2
416	8	1	COCO_val2014_000000488386	1	830	0.0	13	2
424	8	1	COCO_val2014_000000512836	1	857	0.0	13	2
432	8	1	COCO_val2014_000000104619	1	181	0.0	13	2
440	8	2	COCO_val2014_000000104619	1	181	441.06363882904407	13	2
448	8	1	COCO_val2014_000000270136	1	477	0.0	13	2
456	8	2	COCO_val2014_000000270136	1	477	458.0361447450123	13	2
464	8	1	COCO_val2014_000000031667	1	55	0.0	13	2
472	6	-2	n/a	n/a	n/a	0.0	13	2
