onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	glass_moderate_002_new	3	202	0.0	1	0
40	8	1	leather_moderate_010_new	4	310	0.0	1	0
48	8	1	paper_moderate_012_new	6	512	0.0	1	0
56	8	1	plastic_object_031_new	7	681	0.0	1	0
64	8	1	water_moderate_044_new	9	844	0.0	1	0
72	8	1	wood_object_038_new	10	988	0.0	1	0
80	8	2	wood_object_038_new	10	988	81.03138670511544	1	0
88	8	1	leather_moderate_029_new	4	329	0.0	1	0
96	8	1	glass_object_005_new	3	255	0.0	1	0
104	8	1	glass_moderate_026_new	3	226	0.0	1	0
112	8	1	water_moderate_019_new	9	819	0.0	1	0
120	8	1	fabric_object_016_new	1	66	0.0	1	0
128	8	1	foliage_final_071_new	2	171	0.0	1	0
136	8	1	stone_object_038_new	8	788	0.0	1	0
144	8	1	wood_moderate_037_new	10	937	0.0	1	0
152	8	1	water_object_013_new	9	863	0.0	1	0
160	8	1	stone_moderate_041_new	8	741	0.0	1	0
168	8	1	leather_moderate_036_new	4	336	0.0	1	0
176	8	1	wood_object_015_new	10	965	0.0	1	0
184	8	1	foliage_final_051_new	2	151	0.0	1	0
192	8	1	paper_object_013_new	6	563	0.0	1	0
200	8	1	metal_moderate_049_new	5	449	0.0	1	0
208	8	1	leather_object_046_new	4	396	0.0	1	0
216	8	1	fabric_object_010_new	1	60	0.0	1	0
224	8	1	plastic_object_025_new	7	675	0.0	1	0
232	8	1	metal_moderate_023_new	5	423	0.0	1	0
240	8	1	fabric_moderate_013_new	1	13	0.0	1	0
248	8	2	fabric_moderate_013_new	1	13	249.02237287117168	1	0
256	8	1	metal_object_022_new	5	472	0.0	1	0
264	8	1	wood_moderate_019_new	10	919	0.0	1	0
272	8	1	water_moderate_042_new	9	842	0.0	1	0
280	8	1	plastic_object_005_new	7	655	0.0	1	0
288	8	1	water_object_046_new	9	896	0.0	1	0
296	8	1	paper_moderate_031_new	6	531	0.0	1	0
304	8	1	glass_object_029_new	3	279	0.0	1	0
312	8	2	glass_object_029_new	3	279	313.035893084947	1	0
320	8	1	foliage_final_097_new	2	197	0.0	1	0
328	8	2	foliage_final_097_new	2	197	329.0356806651689	1	0
336	8	1	paper_moderate_023_new	6	523	0.0	1	0
344	8	1	wood_object_023_new	10	973	0.0	1	0
352	8	1	stone_object_006_new	8	756	0.0	1	0
360	8	1	foliage_final_049_new	2	149	0.0	1	0
368	8	1	fabric_moderate_046_new	1	46	0.0	1	0
376	8	1	stone_object_021_new	8	771	0.0	1	0
384	8	1	metal_object_008_new	5	458	0.0	1	0
392	8	1	plastic_moderate_046_new	7	646	0.0	1	0
400	8	1	foliage_final_010_new	2	110	0.0	1	0
408	8	1	leather_moderate_023_new	4	323	0.0	1	0
416	8	1	glass_object_015_new	3	265	0.0	1	0
424	8	1	plastic_moderate_007_new	7	607	0.0	1	0
432	8	2	plastic_moderate_007_new	7	607	433.02932954998687	1	0
440	8	1	stone_moderate_038_new	8	738	0.0	1	0
448	8	1	metal_moderate_020_new	5	420	0.0	1	0
456	8	1	fabric_object_034_new	1	84	0.0	1	0
464	8	1	paper_object_040_new	6	590	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
