onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	paper_object_008_new	6	558	0.0	1	0
40	8	1	stone_object_040_new	8	790	0.0	1	0
48	8	1	leather_object_047_new	4	397	0.0	1	0
56	8	1	glass_object_028_new	3	278	0.0	1	0
64	8	1	metal_object_028_new	5	478	0.0	1	0
72	8	1	stone_moderate_026_new	8	726	0.0	1	0
80	8	2	stone_moderate_026_new	8	726	81.03064728714526	1	0
88	8	1	water_object_024_new	9	874	0.0	1	0
96	8	1	paper_moderate_021_new	6	521	0.0	1	0
104	8	1	glass_object_042_new	3	292	0.0	1	0
112	8	1	water_object_038_new	9	888	0.0	1	0
120	8	2	water_object_038_new	9	888	121.02744018193334	1	0
128	8	1	paper_object_037_new	6	587	0.0	1	0
136	8	2	paper_object_037_new	6	587	137.02434137370437	1	0
144	8	1	water_object_014_new	9	864	0.0	1	0
152	8	1	wood_object_018_new	10	968	0.0	1	0
160	8	1	leather_object_009_new	4	359	0.0	1	0
168	8	1	plastic_moderate_020_new	7	620	0.0	1	0
176	8	1	stone_moderate_022_new	8	722	0.0	1	0
184	8	1	wood_object_021_new	10	971	0.0	1	0
192	8	2	wood_object_021_new	10	971	0.0	1	0
200	8	1	leather_object_005_new	4	355	0.0	1	0
208	8	1	water_moderate_005_new	9	805	0.0	1	0
216	8	1	plastic_object_008_new	7	658	0.0	1	0
224	8	1	fabric_object_044_new	1	94	0.0	1	0
232	8	1	glass_object_039_new	3	289	0.0	1	0
240	8	1	stone_moderate_020_new	8	720	0.0	1	0
248	8	1	glass_object_011_new	3	261	0.0	1	0
256	8	1	wood_object_028_new	10	978	0.0	1	0
264	8	1	wood_moderate_003_new	10	903	0.0	1	0
272	8	1	fabric_moderate_026_new	1	26	0.0	1	0
280	8	1	metal_object_023_new	5	473	0.0	1	0
288	8	1	foliage_final_036_new	2	136	0.0	1	0
296	8	1	fabric_object_004_new	1	54	0.0	1	0
304	8	1	glass_object_025_new	3	275	0.0	1	0
312	8	1	leather_moderate_024_new	4	324	0.0	1	0
320	8	1	paper_moderate_034_new	6	534	0.0	1	0
328	8	1	foliage_final_070_new	2	170	0.0	1	0
336	8	1	fabric_moderate_017_new	1	17	0.0	1	0
344	8	1	fabric_moderate_014_new	1	14	0.0	1	0
352	8	1	wood_moderate_014_new	10	914	0.0	1	0
360	8	1	metal_moderate_021_new	5	421	0.0	1	0
368	8	1	plastic_moderate_034_new	7	634	0.0	1	0
376	8	1	foliage_final_044_new	2	144	0.0	1	0
384	8	1	stone_moderate_040_new	8	740	0.0	1	0
392	8	1	foliage_final_022_new	2	122	0.0	1	0
400	8	1	metal_moderate_015_new	5	415	0.0	1	0
408	8	2	metal_moderate_015_new	5	415	409.02904712595046	1	0
416	8	1	paper_moderate_024_new	6	524	0.0	1	0
424	8	1	plastic_moderate_005_new	7	605	0.0	1	0
432	8	1	metal_object_030_new	5	480	0.0	1	0
440	8	1	leather_moderate_026_new	4	326	0.0	1	0
448	8	1	foliage_final_082_new	2	182	0.0	1	0
456	8	1	plastic_moderate_001_new	7	601	0.0	1	0
464	8	1	water_object_023_new	9	873	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
