onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	foliage_final_039_new	2	139	0.0	1	0
40	8	1	wood_moderate_010_new	10	910	0.0	1	0
48	8	1	foliage_final_093_new	2	193	0.0	1	0
56	8	1	paper_object_050_new	6	600	0.0	1	0
64	8	1	fabric_moderate_002_new	1	2	0.0	1	0
72	8	1	stone_moderate_043_new	8	743	0.0	1	0
80	8	1	wood_object_016_new	10	966	0.0	1	0
88	8	1	glass_object_036_new	3	286	0.0	1	0
96	8	1	plastic_object_021_new	7	671	0.0	1	0
104	8	1	foliage_final_088_new	2	188	0.0	1	0
112	8	1	metal_moderate_024_new	5	424	0.0	1	0
120	8	1	wood_object_008_new	10	958	0.0	1	0
128	8	1	foliage_final_004_new	2	104	0.0	1	0
136	8	1	water_object_025_new	9	875	0.0	1	0
144	8	1	water_object_026_new	9	876	0.0	1	0
152	8	1	metal_object_047_new	5	497	0.0	1	0
160	8	1	leather_object_048_new	4	398	0.0	1	0
168	8	1	leather_object_011_new	4	361	0.0	1	0
176	8	1	glass_object_046_new	3	296	0.0	1	0
184	8	1	water_moderate_030_new	9	830	0.0	1	0
192	8	1	metal_object_032_new	5	482	0.0	1	0
200	8	2	metal_object_032_new	5	482	200.48498908616602	1	0
208	8	1	fabric_moderate_025_new	1	25	0.0	1	0
216	8	1	stone_object_004_new	8	754	0.0	1	0
224	8	1	glass_moderate_048_new	3	248	0.0	1	0
232	8	1	plastic_moderate_017_new	7	617	0.0	1	0
240	8	1	metal_object_025_new	5	475	0.0	1	0
248	8	2	metal_object_025_new	5	475	249.0339801250957	1	0
256	8	1	wood_moderate_017_new	10	917	0.0	1	0
264	8	1	paper_object_047_new	6	597	0.0	1	0
272	8	1	plastic_moderate_008_new	7	608	0.0	1	0
280	8	1	fabric_moderate_012_new	1	12	0.0	1	0
288	8	1	paper_moderate_043_new	6	543	0.0	1	0
296	8	2	paper_moderate_043_new	6	543	296.53068942110986	1	0
304	8	1	paper_object_025_new	6	575	0.0	1	0
312	8	1	stone_moderate_015_new	8	715	0.0	1	0
320	8	1	glass_moderate_037_new	3	237	0.0	1	0
328	8	1	wood_object_049_new	10	999	0.0	1	0
336	8	2	wood_object_049_new	10	999	337.02695553423837	1	0
344	8	1	leather_moderate_050_new	4	350	0.0	1	0
352	8	1	metal_object_039_new	5	489	0.0	1	0
360	8	1	stone_object_015_new	8	765	0.0	1	0
368	8	2	stone_object_015_new	8	765	369.0260665649548	1	0
376	8	1	water_moderate_039_new	9	839	0.0	1	0
384	8	1	stone_object_044_new	8	794	0.0	1	0
392	8	1	paper_object_029_new	6	579	0.0	1	0
400	8	1	leather_object_050_new	4	400	0.0	1	0
408	8	1	fabric_moderate_004_new	1	4	0.0	1	0
416	8	1	plastic_object_020_new	7	670	0.0	1	0
424	8	1	fabric_moderate_021_new	1	21	0.0	1	0
432	8	1	water_object_007_new	9	857	0.0	1	0
440	8	1	foliage_final_066_new	2	166	0.0	1	0
448	8	1	leather_moderate_007_new	4	307	0.0	1	0
456	8	1	glass_object_040_new	3	290	0.0	1	0
464	8	1	plastic_object_047_new	7	697	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
