onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	paper_moderate_047_new	6	547	0.0	1	0
40	8	1	glass_moderate_028_new	3	228	0.0	1	0
48	8	1	leather_object_032_new	4	382	0.0	1	0
56	8	1	metal_object_001_new	5	451	0.0	1	0
64	8	1	leather_moderate_018_new	4	318	0.0	1	0
72	8	1	wood_object_025_new	10	975	0.0	1	0
80	8	1	leather_moderate_049_new	4	349	0.0	1	0
88	8	1	water_moderate_028_new	9	828	0.0	1	0
96	8	1	leather_object_024_new	4	374	0.0	1	0
104	8	1	stone_moderate_016_new	8	716	0.0	1	0
112	8	1	wood_object_014_new	10	964	0.0	1	0
120	8	1	water_moderate_038_new	9	838	0.0	1	0
128	8	1	plastic_moderate_050_new	7	650	0.0	1	0
136	8	1	paper_moderate_015_new	6	515	0.0	1	0
144	8	1	paper_moderate_003_new	6	503	0.0	1	0
152	8	1	fabric_moderate_047_new	1	47	0.0	1	0
160	8	2	fabric_moderate_047_new	1	47	161.03481605276465	1	0
168	8	1	wood_object_032_new	10	982	0.0	1	0
176	8	2	wood_object_032_new	10	982	177.03478635568172	1	0
184	8	1	paper_object_002_new	6	552	0.0	1	0
192	8	1	glass_object_044_new	3	294	0.0	1	0
200	8	2	glass_object_044_new	3	294	201.04820163780823	1	0
208	8	1	glass_object_049_new	3	299	0.0	1	0
216	8	1	metal_object_013_new	5	463	0.0	1	0
224	8	1	plastic_object_036_new	7	686	0.0	1	0
232	8	1	foliage_final_074_new	2	174	0.0	1	0
240	8	1	water_moderate_050_new	9	850	0.0	1	0
248	8	1	stone_object_042_new	8	792	0.0	1	0
256	8	1	leather_object_016_new	4	366	0.0	1	0
264	8	1	wood_moderate_042_new	10	942	0.0	1	0
272	8	1	fabric_moderate_028_new	1	28	0.0	1	0
280	8	1	metal_moderate_038_new	5	438	0.0	1	0
288	8	1	foliage_final_029_new	2	129	0.0	1	0
296	8	1	plastic_moderate_044_new	7	644	0.0	1	0
304	8	1	stone_object_028_new	8	778	0.0	1	0
312	8	1	plastic_moderate_028_new	7	628	0.0	1	0
320	8	1	stone_moderate_023_new	8	723	0.0	1	0
328	8	1	glass_object_032_new	3	282	0.0	1	0
336	8	1	metal_moderate_043_new	5	443	0.0	1	0
344	8	1	foliage_final_087_new	2	187	0.0	1	0
352	8	1	wood_moderate_034_new	10	934	0.0	1	0
360	8	1	water_moderate_035_new	9	835	0.0	1	0
368	8	2	water_moderate_035_new	9	835	369.0237066708505	1	0
376	8	1	glass_object_026_new	3	276	0.0	1	0
384	8	1	water_object_002_new	9	852	0.0	1	0
392	8	1	paper_object_043_new	6	593	0.0	1	0
400	8	1	foliage_final_060_new	2	160	0.0	1	0
408	8	1	stone_moderate_001_new	8	701	0.0	1	0
416	8	2	stone_moderate_001_new	8	701	417.03876971965656	1	0
424	8	1	fabric_moderate_020_new	1	20	0.0	1	0
432	8	1	plastic_object_023_new	7	673	0.0	1	0
440	8	1	metal_moderate_007_new	5	407	0.0	1	0
448	8	1	foliage_final_100_new	2	200	0.0	1	0
456	8	1	fabric_object_017_new	1	67	0.0	1	0
464	8	1	fabric_object_026_new	1	76	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
