onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	9	1
32	8	1	n01877134_8213	14	112	0.0	9	1
40	8	1	n04146614_6366	112	894	0.0	9	1
48	8	1	n02346627_12197	29	226	0.0	9	1
56	8	1	n01787835_9197	11	88	0.0	9	1
64	8	1	n02974003_8812	53	423	0.0	9	1
72	8	1	n03063599_4360	56	446	0.0	9	1
80	8	1	n07734017_18410	143	1139	0.0	9	1
88	8	1	n03335030_41867	64	510	0.0	9	1
96	8	2	n03335030_41867	64	510	0.0	9	1
104	8	1	n04497801_19746	138	1099	0.0	9	1
112	8	1	n11978233_41489	147	1175	0.0	9	1
120	8	1	n04477387_7671	136	1087	0.0	9	1
128	8	1	n01639765_44823	2	13	0.0	9	1
136	8	1	n04555897_39418	139	1110	0.0	9	1
144	8	1	n04009552_17201	105	836	0.0	9	1
152	8	1	n03038480_2196	55	435	0.0	9	1
160	8	1	n04044716_12763	106	842	0.0	9	1
168	8	1	n02943871_11050	52	410	0.0	9	1
176	8	1	n04180888_5987	115	919	0.0	9	1
184	8	1	n01772222_11060	9	66	0.0	9	1
192	8	1	n03642806_6122	87	696	0.0	9	1
200	8	2	n03642806_6122	87	696	201.15877952600567	9	1
208	8	1	n02800213_15518	44	347	0.0	9	1
216	8	1	n04272054_29465	121	963	0.0	9	1
224	8	1	n07758680_22370	146	1168	0.0	9	1
232	8	1	n01944390_20511	15	117	0.0	9	1
240	8	1	n02131653_7902	24	192	0.0	9	1
248	8	1	n01770393_28281	8	63	0.0	9	1
256	8	1	n03746005_5789	93	740	0.0	9	1
264	8	1	n01768244_7012	7	52	0.0	9	1
272	8	1	n04168199_9781	114	911	0.0	9	1
280	8	1	n03612010_6564	85	678	0.0	9	1
288	8	1	n02005790_10287	18	137	0.0	9	1
296	8	2	n02005790_10287	18	137	297.0527890510057	9	1
304	8	1	n02090827_7426	23	182	0.0	9	1
312	8	1	n07734744_8647	144	1152	0.0	9	1
320	8	1	n03425413_20014	70	556	0.0	9	1
328	8	1	n04409515_6804	130	1039	0.0	9	1
336	8	1	n03743279_4728	92	733	0.0	9	1
344	8	1	n03261776_24181	63	499	0.0	9	1
352	8	1	n03721384_5136	91	727	0.0	9	1
360	8	1	n02769748_33148	42	333	0.0	9	1
368	8	1	n02841315_18830	48	381	0.0	9	1
376	8	1	n04412416_12151	132	1051	0.0	9	1
384	8	1	n02766534_21124	41	326	0.0	9	1
392	8	1	n04442312_13628	134	1067	0.0	9	1
400	8	2	n04442312_13628	134	1067	403.0527541150004	9	1
408	8	1	n04197391_15574	116	923	0.0	9	1
416	8	1	n01855672_15310	13	101	0.0	9	1
424	8	1	n03397947_2934	68	539	0.0	9	1
432	8	2	n03397947_2934	68	539	434.5077258140009	9	1
440	8	1	n03623556_5157	86	685	0.0	9	1
448	8	1	n02882647_3406	50	399	0.0	9	1
456	8	1	n02445715_15094	34	268	0.0	9	1
464	8	1	n03085219_7432	59	471	0.0	9	1
472	6	-2	n/a	n/a	n/a	0.0	9	1
