onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	COCO_val2014_000000042622	1	72	0.000000
40	8	1	COCO_val2014_000000478586	1	818	0.000000
48	8	1	COCO_val2014_000000563723	1	957	0.000000
56	8	1	COCO_val2014_000000128372	1	221	0.000000
64	8	1	COCO_val2014_000000351463	1	616	0.000000
72	8	1	COCO_val2014_000000519703	1	872	0.000000
80	8	1	COCO_val2014_000000426247	1	735	0.000000
88	8	2	COCO_val2014_000000426247	1	735	89.331437
96	8	1	COCO_val2014_000000181860	1	316	0.000000
104	8	1	COCO_val2014_000000217783	1	386	0.000000
112	8	1	COCO_val2014_000000346262	1	609	0.000000
120	8	1	COCO_val2014_000000014056	1	24	0.000000
128	8	1	COCO_val2014_000000430420	1	741	0.000000
136	8	1	COCO_val2014_000000294162	1	519	0.000000
144	8	1	COCO_val2014_000000065244	1	116	0.000000
152	8	1	COCO_val2014_000000305876	1	541	0.000000
160	8	1	COCO_val2014_000000304220	1	536	0.000000
168	8	1	COCO_val2014_000000405998	1	702	0.000000
176	8	1	COCO_val2014_000000095161	1	163	0.000000
184	8	1	COCO_val2014_000000488386	1	830	0.000000
192	8	1	COCO_val2014_000000024027	1	42	0.000000
200	8	1	COCO_val2014_000000186991	1	326	0.000000
208	8	1	COCO_val2014_000000276488	1	485	0.000000
216	8	1	COCO_val2014_000000281882	1	497	0.000000
224	8	1	COCO_val2014_000000063478	1	113	0.000000
232	8	1	COCO_val2014_000000293733	1	516	0.000000
240	8	2	COCO_val2014_000000293733	1	516	241.409819
248	8	1	COCO_val2014_000000171443	1	296	0.000000
256	8	1	COCO_val2014_000000318571	1	561	0.000000
264	8	1	COCO_val2014_000000160195	1	273	0.000000
272	8	1	COCO_val2014_000000467821	1	799	0.000000
280	8	1	COCO_val2014_000000580693	1	997	0.000000
288	8	1	COCO_val2014_000000106244	1	184	0.000000
296	8	1	COCO_val2014_000000059328	1	105	0.000000
304	8	1	COCO_val2014_000000515660	1	862	0.000000
312	8	1	COCO_val2014_000000344094	1	606	0.000000
320	8	1	COCO_val2014_000000407521	1	704	0.000000
328	8	1	COCO_val2014_000000529494	1	884	0.000000
336	8	1	COCO_val2014_000000335539	1	589	0.000000
344	8	1	COCO_val2014_000000212675	1	377	0.000000
352	8	1	COCO_val2014_000000188077	1	328	0.000000
360	8	1	COCO_val2014_000000045136	1	81	0.000000
368	8	1	COCO_val2014_000000159044	1	270	0.000000
376	8	1	COCO_val2014_000000234349	1	417	0.000000
384	8	2	COCO_val2014_000000234349	1	417	385.039663
392	8	1	COCO_val2014_000000263288	1	460	0.000000
400	8	1	COCO_val2014_000000191577	1	337	0.000000
408	8	1	COCO_val2014_000000566729	1	963	0.000000
416	8	2	COCO_val2014_000000566729	1	963	417.038696
424	8	1	COCO_val2014_000000218430	1	388	0.000000
432	8	1	COCO_val2014_000000417804	1	722	0.000000
440	8	1	COCO_val2014_000000221521	1	395	0.000000
448	8	1	COCO_val2014_000000329379	1	578	0.000000
456	8	1	COCO_val2014_000000394474	1	678	0.000000
464	8	2	COCO_val2014_000000394474	1	678	465.037255
472	6	-2	n/a	n/a	n/a	0.000000
