onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	foliage_final_059_new	2	159	0.000000
40	8	1	leather_object_040_new	4	390	0.000000
48	8	1	glass_moderate_021_new	3	221	0.000000
56	8	1	water_moderate_012_new	9	812	0.000000
64	8	1	glass_object_006_new	3	256	0.000000
72	8	1	stone_object_039_new	8	789	0.000000
80	8	1	metal_object_030_new	5	480	0.000000
88	8	1	foliage_final_048_new	2	148	0.000000
96	8	1	stone_moderate_048_new	8	748	0.000000
104	8	1	wood_moderate_037_new	10	937	0.000000
112	8	1	plastic_moderate_032_new	7	632	0.000000
120	8	1	leather_moderate_050_new	4	350	0.000000
128	8	1	wood_moderate_036_new	10	936	0.000000
136	8	1	leather_object_035_new	4	385	0.000000
144	8	2	leather_object_035_new	4	385	145.033506
152	8	1	metal_moderate_007_new	5	407	0.000000
160	8	1	water_moderate_023_new	9	823	0.000000
168	8	1	metal_object_044_new	5	494	0.000000
176	8	1	glass_object_043_new	3	293	0.000000
184	8	1	foliage_final_008_new	2	108	0.000000
192	8	1	water_moderate_006_new	9	806	0.000000
200	8	2	water_moderate_006_new	9	806	201.032416
208	8	1	paper_moderate_020_new	6	520	0.000000
216	8	1	metal_object_002_new	5	452	0.000000
224	8	1	plastic_moderate_038_new	7	638	0.000000
232	8	1	wood_moderate_027_new	10	927	0.000000
240	8	1	wood_object_023_new	10	973	0.000000
248	8	1	fabric_moderate_022_new	1	22	0.000000
256	8	1	paper_moderate_030_new	6	530	0.000000
264	8	1	glass_moderate_032_new	3	232	0.000000
272	8	1	plastic_moderate_010_new	7	610	0.000000
280	8	1	foliage_final_099_new	2	199	0.000000
288	8	1	glass_object_036_new	3	286	0.000000
296	8	1	metal_moderate_026_new	5	426	0.000000
304	8	1	fabric_moderate_013_new	1	13	0.000000
312	8	1	plastic_moderate_034_new	7	634	0.000000
320	8	1	paper_moderate_006_new	6	506	0.000000
328	8	1	fabric_moderate_030_new	1	30	0.000000
336	8	1	plastic_moderate_022_new	7	622	0.000000
344	8	2	plastic_moderate_022_new	7	622	345.029621
352	8	1	water_object_019_new	9	869	0.000000
360	8	1	paper_object_038_new	6	588	0.000000
368	8	1	foliage_final_039_new	2	139	0.000000
376	8	1	leather_moderate_030_new	4	330	0.000000
384	8	1	leather_moderate_007_new	4	307	0.000000
392	8	2	leather_moderate_007_new	4	307	393.122367
400	8	1	fabric_moderate_037_new	1	37	0.000000
408	8	2	fabric_moderate_037_new	1	37	409.367359
416	8	1	stone_moderate_038_new	8	738	0.000000
424	8	1	stone_object_020_new	8	770	0.000000
432	8	1	water_object_035_new	9	885	0.000000
440	8	1	wood_moderate_035_new	10	935	0.000000
448	8	1	fabric_moderate_007_new	1	7	0.000000
456	8	1	paper_object_021_new	6	571	0.000000
464	8	1	stone_object_007_new	8	757	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
