onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	stone_object_037_new	8	787	0.0	1	0
40	8	1	water_object_050_new	9	900	0.0	1	0
48	8	1	wood_moderate_016_new	10	916	0.0	1	0
56	8	2	wood_moderate_016_new	10	916	57.02282091462985	1	0
64	8	1	glass_moderate_003_new	3	203	0.0	1	0
72	8	1	fabric_moderate_008_new	1	8	0.0	1	0
80	8	1	water_moderate_008_new	9	808	0.0	1	0
88	8	1	fabric_object_038_new	1	88	0.0	1	0
96	8	1	water_object_001_new	9	851	0.0	1	0
104	8	1	leather_moderate_011_new	4	311	0.0	1	0
112	8	1	paper_object_005_new	6	555	0.0	1	0
120	8	1	stone_moderate_045_new	8	745	0.0	1	0
128	8	1	fabric_object_001_new	1	51	0.0	1	0
136	8	1	plastic_object_011_new	7	661	0.0	1	0
144	8	1	foliage_final_086_new	2	186	0.0	1	0
152	8	1	leather_object_029_new	4	379	0.0	1	0
160	8	1	water_object_031_new	9	881	0.0	1	0
168	8	1	glass_object_013_new	3	263	0.0	1	0
176	8	1	paper_object_021_new	6	571	0.0	1	0
184	8	1	leather_object_035_new	4	385	0.0	1	0
192	8	2	leather_object_035_new	4	385	193.03346983063966	1	0
200	8	1	paper_moderate_037_new	6	537	0.0	1	0
208	8	1	glass_moderate_013_new	3	213	0.0	1	0
216	8	1	fabric_object_022_new	1	72	0.0	1	0
224	8	1	metal_moderate_009_new	5	409	0.0	1	0
232	8	1	metal_moderate_027_new	5	427	0.0	1	0
240	8	1	leather_moderate_001_new	4	301	0.0	1	0
248	8	1	leather_moderate_003_new	4	303	0.0	1	0
256	8	1	plastic_moderate_049_new	7	649	0.0	1	0
264	8	1	fabric_moderate_042_new	1	42	0.0	1	0
272	8	1	stone_object_011_new	8	761	0.0	1	0
280	8	2	stone_object_011_new	8	761	281.0279514086433	1	0
288	8	1	plastic_object_002_new	7	652	0.0	1	0
296	8	1	stone_moderate_029_new	8	729	0.0	1	0
304	8	2	stone_moderate_029_new	8	729	305.02615030575544	1	0
312	8	1	stone_moderate_046_new	8	746	0.0	1	0
320	8	1	glass_moderate_045_new	3	245	0.0	1	0
328	8	1	foliage_final_085_new	2	185	0.0	1	0
336	8	1	foliage_final_034_new	2	134	0.0	1	0
344	8	1	metal_object_049_new	5	499	0.0	1	0
352	8	1	wood_object_030_new	10	980	0.0	1	0
360	8	1	plastic_object_003_new	7	653	0.0	1	0
368	8	1	metal_object_038_new	5	488	0.0	1	0
376	8	1	foliage_final_072_new	2	172	0.0	1	0
384	8	1	wood_moderate_005_new	10	905	0.0	1	0
392	8	1	paper_moderate_011_new	6	511	0.0	1	0
400	8	1	wood_moderate_032_new	10	932	0.0	1	0
408	8	1	foliage_final_008_new	2	108	0.0	1	0
416	8	1	wood_moderate_040_new	10	940	0.0	1	0
424	8	1	plastic_object_046_new	7	696	0.0	1	0
432	8	1	glass_object_001_new	3	251	0.0	1	0
440	8	2	glass_object_001_new	3	251	441.03690580883995	1	0
448	8	1	paper_moderate_032_new	6	532	0.0	1	0
456	8	1	water_moderate_032_new	9	832	0.0	1	0
464	8	1	metal_object_012_new	5	462	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
