onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	glass_moderate_038_new	3	238	0.0	1	0
40	8	1	paper_object_019_new	6	569	0.0	1	0
48	8	2	paper_object_019_new	6	569	49.02804101398215	1	0
56	8	1	glass_object_033_new	3	283	0.0	1	0
64	8	1	water_object_005_new	9	855	0.0	1	0
72	8	1	water_object_035_new	9	885	0.0	1	0
80	8	1	paper_object_001_new	6	551	0.0	1	0
88	8	1	foliage_final_033_new	2	133	0.0	1	0
96	8	1	wood_object_036_new	10	986	0.0	1	0
104	8	1	paper_object_041_new	6	591	0.0	1	0
112	8	1	glass_object_045_new	3	295	0.0	1	0
120	8	1	plastic_object_019_new	7	669	0.0	1	0
128	8	1	fabric_moderate_015_new	1	15	0.0	1	0
136	8	1	wood_moderate_039_new	10	939	0.0	1	0
144	8	1	foliage_final_043_new	2	143	0.0	1	0
152	8	1	wood_moderate_033_new	10	933	0.0	1	0
160	8	1	paper_moderate_030_new	6	530	0.0	1	0
168	8	2	paper_moderate_030_new	6	530	169.03804875724018	1	0
176	8	1	glass_object_012_new	3	262	0.0	1	0
184	8	2	glass_object_012_new	3	262	185.03679094323888	1	0
192	8	1	metal_object_007_new	5	457	0.0	1	0
200	8	1	paper_moderate_001_new	6	501	0.0	1	0
208	8	1	fabric_object_045_new	1	95	0.0	1	0
216	8	1	metal_moderate_014_new	5	414	0.0	1	0
224	8	1	fabric_object_037_new	1	87	0.0	1	0
232	8	1	stone_object_007_new	8	757	0.0	1	0
240	8	1	foliage_final_079_new	2	179	0.0	1	0
248	8	1	metal_object_037_new	5	487	0.0	1	0
256	8	1	glass_object_048_new	3	298	0.0	1	0
264	8	1	plastic_moderate_013_new	7	613	0.0	1	0
272	8	1	stone_object_005_new	8	755	0.0	1	0
280	8	1	fabric_object_041_new	1	91	0.0	1	0
288	8	1	water_object_043_new	9	893	0.0	1	0
296	8	1	wood_object_017_new	10	967	0.0	1	0
304	8	1	foliage_final_098_new	2	198	0.0	1	0
312	8	1	stone_object_049_new	8	799	0.0	1	0
320	8	2	stone_object_049_new	8	799	321.0302074593492	1	0
328	8	1	metal_object_014_new	5	464	0.0	1	0
336	8	2	metal_object_014_new	5	464	337.029567850288	1	0
344	8	1	wood_object_037_new	10	987	0.0	1	0
352	8	1	leather_moderate_021_new	4	321	0.0	1	0
360	8	1	leather_object_003_new	4	353	0.0	1	0
368	8	1	leather_object_020_new	4	370	0.0	1	0
376	8	1	plastic_moderate_033_new	7	633	0.0	1	0
384	8	1	leather_moderate_006_new	4	306	0.0	1	0
392	8	1	foliage_final_012_new	2	112	0.0	1	0
400	8	1	leather_object_027_new	4	377	0.0	1	0
408	8	1	metal_moderate_040_new	5	440	0.0	1	0
416	8	1	stone_moderate_044_new	8	744	0.0	1	0
424	8	1	fabric_moderate_009_new	1	9	0.0	1	0
432	8	1	water_object_048_new	9	898	0.0	1	0
440	8	1	stone_moderate_013_new	8	713	0.0	1	0
448	8	1	plastic_object_029_new	7	679	0.0	1	0
456	8	1	water_object_033_new	9	883	0.0	1	0
464	8	1	plastic_moderate_012_new	7	612	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
