onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	stone_object_017_new	8	767	0.0	1	0
40	8	1	plastic_moderate_015_new	7	615	0.0	1	0
48	8	1	plastic_moderate_021_new	7	621	0.0	1	0
56	8	1	wood_object_027_new	10	977	0.0	1	0
64	8	1	water_moderate_012_new	9	812	0.0	1	0
72	8	1	foliage_final_023_new	2	123	0.0	1	0
80	8	1	fabric_moderate_044_new	1	44	0.0	1	0
88	8	1	foliage_final_094_new	2	194	0.0	1	0
96	8	1	wood_object_035_new	10	985	0.0	1	0
104	8	1	foliage_final_005_new	2	105	0.0	1	0
112	8	1	leather_moderate_044_new	4	344	0.0	1	0
120	8	2	leather_moderate_044_new	4	344	121.02399935899302	1	0
128	8	1	fabric_moderate_041_new	1	41	0.0	1	0
136	8	1	glass_moderate_027_new	3	227	0.0	1	0
144	8	1	paper_moderate_019_new	6	519	0.0	1	0
152	8	1	metal_object_046_new	5	496	0.0	1	0
160	8	1	fabric_object_035_new	1	85	0.0	1	0
168	8	1	metal_object_031_new	5	481	0.0	1	0
176	8	1	plastic_object_042_new	7	692	0.0	1	0
184	8	1	metal_moderate_018_new	5	418	0.0	1	0
192	8	1	stone_moderate_025_new	8	725	0.0	1	0
200	8	1	stone_moderate_042_new	8	742	0.0	1	0
208	8	1	foliage_final_065_new	2	165	0.0	1	0
216	8	1	plastic_moderate_039_new	7	639	0.0	1	0
224	8	1	glass_moderate_009_new	3	209	0.0	1	0
232	8	1	stone_object_012_new	8	762	0.0	1	0
240	8	1	paper_moderate_025_new	6	525	0.0	1	0
248	8	2	paper_moderate_025_new	6	525	249.03400881076232	1	0
256	8	1	water_object_041_new	9	891	0.0	1	0
264	8	1	water_moderate_003_new	9	803	0.0	1	0
272	8	2	water_moderate_003_new	9	803	273.03310054074973	1	0
280	8	1	glass_object_021_new	3	271	0.0	1	0
288	8	1	plastic_moderate_036_new	7	636	0.0	1	0
296	8	1	paper_object_015_new	6	565	0.0	1	0
304	8	1	leather_moderate_012_new	4	312	0.0	1	0
312	8	1	glass_object_019_new	3	269	0.0	1	0
320	8	1	metal_moderate_039_new	5	439	0.0	1	0
328	8	1	metal_moderate_048_new	5	448	0.0	1	0
336	8	1	wood_object_007_new	10	957	0.0	1	0
344	8	1	foliage_final_016_new	2	116	0.0	1	0
352	8	1	wood_moderate_045_new	10	945	0.0	1	0
360	8	1	stone_object_022_new	8	772	0.0	1	0
368	8	1	leather_object_010_new	4	360	0.0	1	0
376	8	1	fabric_object_023_new	1	73	0.0	1	0
384	8	1	wood_object_034_new	10	984	0.0	1	0
392	8	1	glass_moderate_044_new	3	244	0.0	1	0
400	8	1	fabric_object_018_new	1	68	0.0	1	0
408	8	2	fabric_object_018_new	1	68	409.0261825681664	1	0
416	8	1	paper_object_038_new	6	588	0.0	1	0
424	8	1	paper_object_026_new	6	576	0.0	1	0
432	8	1	leather_object_014_new	4	364	0.0	1	0
440	8	1	leather_object_015_new	4	365	0.0	1	0
448	8	1	water_object_011_new	9	861	0.0	1	0
456	8	2	water_object_011_new	9	861	457.023113172967	1	0
464	8	1	water_object_018_new	9	868	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
