onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	foliage_final_018_new	2	118	0.0	1	0
40	8	1	leather_moderate_030_new	4	330	0.0	1	0
48	8	2	leather_moderate_030_new	4	330	49.2042314321734	1	0
56	8	1	metal_moderate_019_new	5	419	0.0	1	0
64	8	2	metal_moderate_019_new	5	419	65.0221208659932	1	0
72	8	1	wood_moderate_046_new	10	946	0.0	1	0
80	8	2	wood_moderate_046_new	10	946	81.0356865930371	1	0
88	8	1	wood_moderate_031_new	10	931	0.0	1	0
96	8	1	plastic_moderate_048_new	7	648	0.0	1	0
104	8	1	wood_moderate_025_new	10	925	0.0	1	0
112	8	1	fabric_moderate_032_new	1	32	0.0	1	0
120	8	1	wood_moderate_021_new	10	921	0.0	1	0
128	8	1	leather_moderate_022_new	4	322	0.0	1	0
136	8	1	foliage_final_017_new	2	117	0.0	1	0
144	8	1	metal_moderate_044_new	5	444	0.0	1	0
152	8	1	glass_object_006_new	3	256	0.0	1	0
160	8	1	glass_moderate_010_new	3	210	0.0	1	0
168	8	1	metal_moderate_008_new	5	408	0.0	1	0
176	8	1	foliage_final_048_new	2	148	0.0	1	0
184	8	1	paper_moderate_016_new	6	516	0.0	1	0
192	8	1	plastic_moderate_010_new	7	610	0.0	1	0
200	8	1	water_moderate_002_new	9	802	0.0	1	0
208	8	1	leather_moderate_014_new	4	314	0.0	1	0
216	8	1	stone_moderate_037_new	8	737	0.0	1	0
224	8	1	paper_moderate_033_new	6	533	0.0	1	0
232	8	1	plastic_moderate_040_new	7	640	0.0	1	0
240	8	1	paper_moderate_010_new	6	510	0.0	1	0
248	8	1	metal_object_026_new	5	476	0.0	1	0
256	8	1	water_object_004_new	9	854	0.0	1	0
264	8	2	water_object_004_new	9	854	265.02791690127924	1	0
272	8	1	leather_moderate_009_new	4	309	0.0	1	0
280	8	1	glass_object_008_new	3	258	0.0	1	0
288	8	1	fabric_object_027_new	1	77	0.0	1	0
296	8	1	foliage_final_024_new	2	124	0.0	1	0
304	8	1	wood_moderate_009_new	10	909	0.0	1	0
312	8	1	water_moderate_016_new	9	816	0.0	1	0
320	8	1	foliage_final_092_new	2	192	0.0	1	0
328	8	1	stone_object_010_new	8	760	0.0	1	0
336	8	1	water_object_034_new	9	884	0.0	1	0
344	8	1	plastic_moderate_030_new	7	630	0.0	1	0
352	8	1	fabric_moderate_038_new	1	38	0.0	1	0
360	8	2	fabric_moderate_038_new	1	38	361.022980179172	1	0
368	8	1	stone_moderate_003_new	8	703	0.0	1	0
376	8	1	water_object_019_new	9	869	0.0	1	0
384	8	1	fabric_moderate_005_new	1	5	0.0	1	0
392	8	1	fabric_object_043_new	1	93	0.0	1	0
400	8	1	paper_object_027_new	6	577	0.0	1	0
408	8	1	plastic_object_045_new	7	695	0.0	1	0
416	8	1	stone_object_033_new	8	783	0.0	1	0
424	8	1	stone_moderate_035_new	8	735	0.0	1	0
432	8	1	glass_object_023_new	3	273	0.0	1	0
440	8	1	leather_object_025_new	4	375	0.0	1	0
448	8	1	metal_object_003_new	5	453	0.0	1	0
456	8	1	paper_moderate_029_new	6	529	0.0	1	0
464	8	1	glass_moderate_001_new	3	201	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
