onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	13	2
32	8	1	leather_object_047_new	4	397	0.0	13	2
40	8	1	water_object_025_new	9	875	0.0	13	2
48	8	1	stone_moderate_029_new	8	729	0.0	13	2
56	8	1	foliage_final_032_new	2	132	0.0	13	2
64	8	2	foliage_final_032_new	2	132	65.04265763500007	13	2
72	8	1	paper_moderate_024_new	6	524	0.0	13	2
80	8	2	paper_moderate_024_new	6	524	83.03562330600107	13	2
88	8	1	paper_moderate_038_new	6	538	0.0	13	2
96	8	1	glass_object_042_new	3	292	0.0	13	2
104	8	1	paper_object_031_new	6	581	0.0	13	2
112	8	1	fabric_moderate_019_new	1	19	0.0	13	2
120	8	1	plastic_moderate_037_new	7	637	0.0	13	2
128	8	1	leather_object_007_new	4	357	0.0	13	2
136	8	1	plastic_object_043_new	7	693	0.0	13	2
144	8	1	glass_object_014_new	3	264	0.0	13	2
152	8	2	glass_object_014_new	3	264	153.27972953900462	13	2
160	8	1	fabric_moderate_026_new	1	26	0.0	13	2
168	8	1	fabric_moderate_024_new	1	24	0.0	13	2
176	8	1	paper_object_006_new	6	556	0.0	13	2
184	8	1	wood_moderate_003_new	10	903	0.0	13	2
192	8	1	plastic_object_007_new	7	657	0.0	13	2
200	8	1	stone_object_030_new	8	780	0.0	13	2
208	8	2	stone_object_030_new	8	780	209.09671643201727	13	2
216	8	1	glass_moderate_005_new	3	205	0.0	13	2
224	8	1	wood_object_002_new	10	952	0.0	13	2
232	8	1	plastic_object_006_new	7	656	0.0	13	2
240	8	1	fabric_object_017_new	1	67	0.0	13	2
248	8	1	wood_moderate_041_new	10	941	0.0	13	2
256	8	1	metal_moderate_039_new	5	439	0.0	13	2
264	8	1	leather_moderate_023_new	4	323	0.0	13	2
272	8	1	metal_moderate_028_new	5	428	0.0	13	2
280	8	1	wood_moderate_040_new	10	940	0.0	13	2
288	8	1	glass_moderate_007_new	3	207	0.0	13	2
296	8	1	foliage_final_052_new	2	152	0.0	13	2
304	8	1	stone_moderate_032_new	8	732	0.0	13	2
312	8	1	foliage_final_081_new	2	181	0.0	13	2
320	8	2	foliage_final_081_new	2	181	321.04489816800924	13	2
328	8	1	metal_object_024_new	5	474	0.0	13	2
336	8	1	plastic_moderate_046_new	7	646	0.0	13	2
344	8	1	metal_object_035_new	5	485	0.0	13	2
352	8	1	stone_object_043_new	8	793	0.0	13	2
360	8	1	foliage_final_079_new	2	179	0.0	13	2
368	8	1	leather_object_022_new	4	372	0.0	13	2
376	8	1	wood_object_043_new	10	993	0.0	13	2
384	8	1	metal_object_017_new	5	467	0.0	13	2
392	8	1	glass_object_047_new	3	297	0.0	13	2
400	8	1	leather_object_038_new	4	388	0.0	13	2
408	8	1	water_object_044_new	9	894	0.0	13	2
416	8	1	water_object_017_new	9	867	0.0	13	2
424	8	1	stone_moderate_049_new	8	749	0.0	13	2
432	8	1	water_moderate_015_new	9	815	0.0	13	2
440	8	1	paper_object_013_new	6	563	0.0	13	2
448	8	1	water_moderate_006_new	9	806	0.0	13	2
456	8	1	foliage_final_075_new	2	175	0.0	13	2
464	8	1	fabric_object_021_new	1	71	0.0	13	2
472	6	-2	n/a	n/a	n/a	0.0	13	2
