onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	39
32	8	1	n02882301_14188	1	19	0.0	39
40	8	2	n02882301_14188	1	19	41.63367133101565	39
48	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	39
56	8	1	n02068974_4884	1	7	0.0	39
64	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	39
72	8	1	n01943899_24131	1	4	0.0	39
80	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	39
88	8	1	n01944390_20670	1	5	0.0	39
96	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	39
104	8	1	n03743279_13788	1	30	0.0	39
112	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	39
120	8	1	n02766534_15976	1	13	0.0	39
128	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	39
136	8	1	n03455488_28622	1	26	0.0	39
144	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	39
152	8	1	n02799175_11275	1	15	0.0	39
160	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	39
168	8	1	n01621127_19020	1	1	0.0	39
176	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	39
184	8	1	n02841315_35046	1	17	0.0	39
192	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	39
200	8	1	n02005790_9371	1	6	0.0	39
208	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	39
216	8	1	n04210120_9062	1	33	0.0	39
224	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	39
232	8	1	n03425413_18382	1	25	0.0	39
240	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	39
248	8	2	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	248.79536783401272	39
256	8	1	n02346627_13993	1	8	0.0	39
264	8	2	n02346627_13993	1	8	267.22937503500725	39
272	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	39
280	8	1	n04297750_25624	1	36	0.0	39
288	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	39
296	8	1	n03335030_10544	1	24	0.0	39
304	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	39
312	8	1	n03472535_4645	1	27	0.0	39
320	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	39
328	8	1	n04070727_16664	1	32	0.0	39
336	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	39
344	8	1	n02802215_26105	1	16	0.0	39
352	8	2	n02802215_26105	1	16	353.62763653701404	39
360	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	39
368	6	-2	n/a	n/a	n/a	0.0	39
