onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	5	1
32	8	1	COCO_val2014_000000463678	1	791	0.0	5	1
40	8	1	COCO_val2014_000000059455	1	106	0.0	5	1
48	8	1	COCO_val2014_000000506196	1	851	0.0	5	1
56	8	1	COCO_val2014_000000042622	1	72	0.0	5	1
64	8	1	COCO_val2014_000000322357	1	567	0.0	5	1
72	8	1	COCO_val2014_000000340559	1	599	0.0	5	1
80	8	1	COCO_val2014_000000275929	1	484	0.0	5	1
88	8	1	COCO_val2014_000000288799	1	506	0.0	5	1
96	8	2	COCO_val2014_000000288799	1	506	0.0	5	1
104	8	1	COCO_val2014_000000305050	1	539	0.0	5	1
112	8	1	COCO_val2014_000000550084	1	928	0.0	5	1
120	8	1	COCO_val2014_000000106392	1	185	0.0	5	1
128	8	1	COCO_val2014_000000102665	1	177	0.0	5	1
136	8	1	COCO_val2014_000000569565	1	972	0.0	5	1
144	8	1	COCO_val2014_000000177842	1	308	0.0	5	1
152	8	1	COCO_val2014_000000294883	1	521	0.0	5	1
160	8	1	COCO_val2014_000000219928	1	393	0.0	5	1
168	8	1	COCO_val2014_000000062200	1	111	0.0	5	1
176	8	1	COCO_val2014_000000507143	1	852	0.0	5	1
184	8	1	COCO_val2014_000000560235	1	953	0.0	5	1
192	8	1	COCO_val2014_000000021164	1	37	0.0	5	1
200	8	1	COCO_val2014_000000284152	1	500	0.0	5	1
208	8	1	COCO_val2014_000000022341	1	39	0.0	5	1
216	8	1	COCO_val2014_000000322887	1	568	0.0	5	1
224	8	1	COCO_val2014_000000402798	1	694	0.0	5	1
232	8	2	COCO_val2014_000000402798	1	694	0.0	5	1
240	8	1	COCO_val2014_000000247519	1	431	0.0	5	1
248	8	1	COCO_val2014_000000565877	1	960	0.0	5	1
256	8	1	COCO_val2014_000000372384	1	641	0.0	5	1
264	8	2	COCO_val2014_000000372384	1	641	268.0380878520082	5	1
272	8	1	COCO_val2014_000000381213	1	660	0.0	5	1
280	8	1	COCO_val2014_000000007673	1	16	0.0	5	1
288	8	1	COCO_val2014_000000006527	1	14	0.0	5	1
296	8	1	COCO_val2014_000000293390	1	515	0.0	5	1
304	8	1	COCO_val2014_000000281882	1	497	0.0	5	1
312	8	1	COCO_val2014_000000296105	1	525	0.0	5	1
320	8	1	COCO_val2014_000000127135	1	218	0.0	5	1
328	8	1	COCO_val2014_000000559821	1	951	0.0	5	1
336	8	1	COCO_val2014_000000376493	1	654	0.0	5	1
344	8	1	COCO_val2014_000000581328	1	998	0.0	5	1
352	8	1	COCO_val2014_000000521540	1	873	0.0	5	1
360	8	1	COCO_val2014_000000291588	1	511	0.0	5	1
368	8	1	COCO_val2014_000000125059	1	215	0.0	5	1
376	8	2	COCO_val2014_000000125059	1	215	377.4704647920007	5	1
384	8	1	COCO_val2014_000000373789	1	647	0.0	5	1
392	8	1	COCO_val2014_000000454067	1	768	0.0	5	1
400	8	2	COCO_val2014_000000454067	1	768	402.0989874829975	5	1
408	8	1	COCO_val2014_000000127659	1	219	0.0	5	1
416	8	1	COCO_val2014_000000426247	1	735	0.0	5	1
424	8	1	COCO_val2014_000000581736	1	1000	0.0	5	1
432	8	1	COCO_val2014_000000305876	1	541	0.0	5	1
440	8	1	COCO_val2014_000000555299	1	939	0.0	5	1
448	8	1	COCO_val2014_000000196758	1	349	0.0	5	1
456	8	1	COCO_val2014_000000383549	1	665	0.0	5	1
464	8	1	COCO_val2014_000000503233	1	846	0.0	5	1
472	6	-2	n/a	n/a	n/a	0.0	5	1
