onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	fabric_moderate_008_new	1	8	0.000000
40	8	1	fabric_moderate_048_new	1	48	0.000000
48	8	1	metal_object_021_new	5	471	0.000000
56	8	1	paper_moderate_001_new	6	501	0.000000
64	8	1	plastic_object_025_new	7	675	0.000000
72	8	1	leather_object_012_new	4	362	0.000000
80	8	1	glass_object_050_new	3	300	0.000000
88	8	2	glass_object_050_new	3	300	89.026382
96	8	1	foliage_final_018_new	2	118	0.000000
104	8	1	paper_moderate_006_new	6	506	0.000000
112	8	1	fabric_moderate_043_new	1	43	0.000000
120	8	1	stone_moderate_002_new	8	702	0.000000
128	8	1	foliage_final_006_new	2	106	0.000000
136	8	1	wood_moderate_003_new	10	903	0.000000
144	8	1	glass_moderate_045_new	3	245	0.000000
152	8	1	leather_object_005_new	4	355	0.000000
160	8	1	water_object_006_new	9	856	0.000000
168	8	1	plastic_moderate_049_new	7	649	0.000000
176	8	1	fabric_object_029_new	1	79	0.000000
184	8	1	stone_object_022_new	8	772	0.000000
192	8	1	glass_object_033_new	3	283	0.000000
200	8	1	paper_moderate_016_new	6	516	0.000000
208	8	1	metal_object_044_new	5	494	0.000000
216	8	1	metal_object_015_new	5	465	0.000000
224	8	1	water_moderate_018_new	9	818	0.000000
232	8	1	wood_moderate_015_new	10	915	0.000000
240	8	1	stone_object_049_new	8	799	0.000000
248	8	1	wood_moderate_048_new	10	948	0.000000
256	8	1	foliage_final_080_new	2	180	0.000000
264	8	2	foliage_final_080_new	2	180	265.022937
272	8	1	plastic_moderate_033_new	7	633	0.000000
280	8	1	stone_object_004_new	8	754	0.000000
288	8	1	glass_object_005_new	3	255	0.000000
296	8	1	foliage_final_059_new	2	159	0.000000
304	8	1	paper_object_002_new	6	552	0.000000
312	8	1	water_object_007_new	9	857	0.000000
320	8	2	water_object_007_new	9	857	321.021946
328	8	1	metal_object_040_new	5	490	0.000000
336	8	1	fabric_object_036_new	1	86	0.000000
344	8	1	leather_moderate_017_new	4	317	0.000000
352	8	2	leather_moderate_017_new	4	317	353.221009
360	8	1	leather_moderate_048_new	4	348	0.000000
368	8	2	leather_moderate_048_new	4	348	369.037554
376	8	1	leather_moderate_043_new	4	343	0.000000
384	8	1	glass_moderate_033_new	3	233	0.000000
392	8	1	water_object_001_new	9	851	0.000000
400	8	1	plastic_object_014_new	7	664	0.000000
408	8	1	wood_moderate_042_new	10	942	0.000000
416	8	1	paper_moderate_034_new	6	534	0.000000
424	8	1	wood_moderate_006_new	10	906	0.000000
432	8	1	stone_moderate_038_new	8	738	0.000000
440	8	1	plastic_object_045_new	7	695	0.000000
448	8	1	metal_object_009_new	5	459	0.000000
456	8	1	water_object_011_new	9	861	0.000000
464	8	1	foliage_final_009_new	2	109	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
