onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	13
32	8	1	n02797295_15411	1	14	0.0	13
40	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	13
48	8	1	n03472535_4645	1	27	0.0	13
56	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	13
64	8	1	n01858441_11077	1	3	0.0	13
72	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	13
80	8	1	n02472293_34273	1	12	0.0	13
88	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	13
96	8	1	n02005790_9371	1	6	0.0	13
104	8	2	n02005790_9371	1	6	105.64228263194673	13
112	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	13
120	8	1	n03335030_10544	1	24	0.0	13
128	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	13
136	8	1	n03455488_28622	1	26	0.0	13
144	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	13
152	8	1	n02346627_13993	1	8	0.0	13
160	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	13
168	8	1	origImg_181	1	38	0.0	13
176	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	13
184	8	1	n02391049_2286	1	10	0.0	13
192	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	13
200	8	1	n02766534_15976	1	13	0.0	13
208	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	13
216	8	2	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	217.64006876794156	13
224	8	1	n01943899_24131	1	4	0.0	13
232	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	13
240	8	1	n04210120_9062	1	33	0.0	13
248	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	13
256	8	2	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	257.6436676729936	13
264	8	1	n04252077_10859	1	35	0.0	13
272	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	13
280	8	1	n02843158_4722	1	18	0.0	13
288	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	13
296	8	1	n03483823_8150	1	29	0.0	13
304	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	13
312	8	1	n03743279_13788	1	30	0.0	13
320	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	13
328	8	1	n01855672_15767	1	2	0.0	13
336	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	13
344	8	1	n02841315_35046	1	17	0.0	13
352	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	13
360	8	2	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	361.64292352995835	13
368	6	-2	n/a	n/a	n/a	0.0	13
