onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	11
32	8	1	n02439033_9911	1	11	0.0	11
40	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	11
48	8	2	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	49.64576312107965	11
56	8	1	n03063599_4177	1	23	0.0	11
64	8	2	n03063599_4177	1	23	65.63428275403567	11
72	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	11
80	8	1	n03335030_10544	1	24	0.0	11
88	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	11
96	8	1	origImg_181	1	38	0.0	11
104	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	11
112	8	1	n02841315_35046	1	17	0.0	11
120	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	11
128	8	1	n04233124_14971	1	34	0.0	11
136	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	11
144	8	1	n01944390_20670	1	5	0.0	11
152	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	11
160	8	1	n02797295_15411	1	14	0.0	11
168	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	11
176	8	1	n02799175_11275	1	15	0.0	11
184	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	11
192	8	1	n02374451_17284	1	9	0.0	11
200	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	11
208	8	1	n02766534_15976	1	13	0.0	11
216	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	11
224	8	1	n03425413_18382	1	25	0.0	11
232	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	11
240	8	1	n04210120_9062	1	33	0.0	11
248	8	2	n04210120_9062	1	33	248.77418121800292	11
256	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	11
264	8	1	n01858441_11077	1	3	0.0	11
272	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	11
280	8	1	n03483823_7612	1	28	0.0	11
288	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	11
296	8	1	n02802215_26105	1	16	0.0	11
304	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	11
312	8	1	n04587559_13463	1	37	0.0	11
320	8	2	n04587559_13463	1	37	321.6362263180781	11
328	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	11
336	8	1	n02472293_34273	1	12	0.0	11
344	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	11
352	8	1	n02882301_14188	1	19	0.0	11
360	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	11
368	6	-2	n/a	n/a	n/a	0.0	11
