onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	10
32	8	1	n02346627_13993	1	8	0.0	10
40	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	10
48	8	1	n02068974_4884	1	7	0.0	10
56	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	10
64	8	1	n03743279_13788	1	30	0.0	10
72	8	2	n03743279_13788	1	30	73.63287285499973	10
80	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	10
88	8	1	n01858441_11077	1	3	0.0	10
96	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	10
104	8	1	n02843158_4722	1	18	0.0	10
112	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	10
120	8	1	origImg_181	1	38	0.0	10
128	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	10
136	8	1	n02951358_23759	1	21	0.0	10
144	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	10
152	8	1	n01944390_20670	1	5	0.0	10
160	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	10
168	8	1	n02882647_18337	1	20	0.0	10
176	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	10
184	8	1	n01855672_15767	1	2	0.0	10
192	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	10
200	8	2	abuttingLine017_linespace_6_angle_000_vline	2	55	201.6416473499994	10
208	8	1	n04252077_10859	1	35	0.0	10
216	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	10
224	8	1	n02005790_9371	1	6	0.0	10
232	8	2	n02005790_9371	1	6	237.4920373599998	10
240	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	10
248	8	1	n02799175_11275	1	15	0.0	10
256	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	10
264	8	1	n02374451_17284	1	9	0.0	10
272	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	10
280	8	1	n02797295_15411	1	14	0.0	10
288	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	10
296	8	1	n04210120_9062	1	33	0.0	10
304	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	10
312	8	1	n04070727_16664	1	32	0.0	10
320	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	10
328	8	1	n01943899_24131	1	4	0.0	10
336	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	10
344	8	1	n03425413_18382	1	25	0.0	10
352	8	2	n03425413_18382	1	25	356.84235448600157	10
360	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	10
368	6	-2	n/a	n/a	n/a	0.0	10
