onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	8
32	8	1	n02797295_15411	1	14	0.0	8
40	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	8
48	8	1	n02974003_9408	1	22	0.0	8
56	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	8
64	8	2	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	65.63105747299778	8
72	8	1	n02068974_4884	1	7	0.0	8
80	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	8
88	8	1	n02882647_18337	1	20	0.0	8
96	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	8
104	8	1	n02882301_14188	1	19	0.0	8
112	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	8
120	8	1	n02799175_11275	1	15	0.0	8
128	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	8
136	8	1	n03063599_4177	1	23	0.0	8
144	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	8
152	8	1	n03335030_10544	1	24	0.0	8
160	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	8
168	8	1	n04252077_10859	1	35	0.0	8
176	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	8
184	8	1	n01621127_19020	1	1	0.0	8
192	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	8
200	8	1	n04587559_13463	1	37	0.0	8
208	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	8
216	8	1	n02766534_15976	1	13	0.0	8
224	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	8
232	8	1	n03950228_27533	1	31	0.0	8
240	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	8
248	8	2	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	249.6386519709995	8
256	8	1	n02391049_2286	1	10	0.0	8
264	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	8
272	8	1	n03483823_8150	1	29	0.0	8
280	8	2	n03483823_8150	1	29	281.6451641629974	8
288	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	8
296	8	1	n03743279_13788	1	30	0.0	8
304	8	2	n03743279_13788	1	30	305.63782822400026	8
312	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	8
320	8	1	n02472293_34273	1	12	0.0	8
328	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	0.0	8
336	8	1	n02843158_4722	1	18	0.0	8
344	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	52	0.0	8
352	8	1	n03472535_4645	1	27	0.0	8
360	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	8
368	6	-2	n/a	n/a	n/a	0.0	8
