onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	26
32	8	1	n03483823_8150	1	29	0.0	26
40	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	26
48	8	1	n04587559_13463	1	37	0.0	26
56	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	26
64	8	1	n01855672_15767	1	2	0.0	26
72	8	2	n01855672_15767	1	2	73.64286375200027	26
80	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	26
88	8	1	n02391049_2286	1	10	0.0	26
96	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	26
104	8	1	n01943899_24131	1	4	0.0	26
112	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	26
120	8	1	n02843158_4722	1	18	0.0	26
128	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	26
136	8	1	n04252077_10859	1	35	0.0	26
144	8	2	n04252077_10859	1	35	145.6379153989983	26
152	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	26
160	8	1	n03483823_7612	1	28	0.0	26
168	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	26
176	8	1	origImg_181	1	38	0.0	26
184	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	26
192	8	2	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	193.6423349780016	26
200	8	1	n03425413_18382	1	25	0.0	26
208	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	26
216	8	1	n02439033_9911	1	11	0.0	26
224	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	26
232	8	1	n03455488_28622	1	26	0.0	26
240	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	26
248	8	1	n03335030_10544	1	24	0.0	26
256	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	26
264	8	1	n03063599_4177	1	23	0.0	26
272	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	26
280	8	1	n04070727_16664	1	32	0.0	26
288	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	26
296	8	1	n01858441_11077	1	3	0.0	26
304	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	26
312	8	1	n04297750_25624	1	36	0.0	26
320	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	26
328	8	1	n02882647_18337	1	20	0.0	26
336	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	26
344	8	1	n02882301_14188	1	19	0.0	26
352	8	2	n02882301_14188	1	19	354.0600960810043	26
360	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	26
368	6	-2	n/a	n/a	n/a	0.0	26
