onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	24
32	8	1	n02974003_9408	1	22	0.0	24
40	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	24
48	8	2	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	49.63216289499542	24
56	8	1	n02799175_11275	1	15	0.0	24
64	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	24
72	8	1	n04252077_10859	1	35	0.0	24
80	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	24
88	8	1	n01858441_11077	1	3	0.0	24
96	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	24
104	8	1	n03063599_4177	1	23	0.0	24
112	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	24
120	8	1	n04587559_13463	1	37	0.0	24
128	8	2	n04587559_13463	1	37	129.63981239999703	24
136	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	24
144	8	2	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	145.63425256999471	24
152	8	1	n02374451_17284	1	9	0.0	24
160	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	24
168	8	1	n04210120_9062	1	33	0.0	24
176	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	24
184	8	2	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	185.638706714999	24
192	8	1	n02882647_18337	1	20	0.0	24
200	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	24
208	8	1	n02005790_9371	1	6	0.0	24
216	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	24
224	8	1	n03472535_4645	1	27	0.0	24
232	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	24
240	8	1	n04233124_14971	1	34	0.0	24
248	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	24
256	8	1	n02068974_4884	1	7	0.0	24
264	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	24
272	8	1	n02802215_26105	1	16	0.0	24
280	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	24
288	8	1	n03455488_28622	1	26	0.0	24
296	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	24
304	8	1	n01621127_19020	1	1	0.0	24
312	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	24
320	8	1	n02797295_15411	1	14	0.0	24
328	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	24
336	8	1	n02439033_9911	1	11	0.0	24
344	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	24
352	8	1	n01943899_24131	1	4	0.0	24
360	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	24
368	6	-2	n/a	n/a	n/a	0.0	24
