onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	5
32	8	1	n02974003_9408	1	22	0.0	5
40	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	5
48	8	1	n03063599_4177	1	23	0.0	5
56	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	5
64	8	1	n02843158_4722	1	18	0.0	5
72	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	5
80	8	1	origImg_181	1	38	0.0	5
88	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	64	0.0	5
96	8	1	n02766534_15976	1	13	0.0	5
104	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	5
112	8	1	n02346627_13993	1	8	0.0	5
120	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	0.0	5
128	8	2	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	65	129.62415708700428	5
136	8	1	n02797295_15411	1	14	0.0	5
144	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	67	0.0	5
152	8	1	n03335030_10544	1	24	0.0	5
160	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	5
168	8	1	n04233124_14971	1	34	0.0	5
176	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	5
184	8	1	n04070727_16664	1	32	0.0	5
192	8	2	n04070727_16664	1	32	193.62282334400516	5
200	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	44	0.0	5
208	8	1	n02882301_14188	1	19	0.0	5
216	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	5
224	8	2	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	225.62220868900476	5
232	8	1	n02439033_9911	1	11	0.0	5
240	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	246.42183923699486	5
248	8	1	n03743279_13788	1	30	0.0	5
256	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	5
264	8	1	n01944390_20670	1	5	0.0	5
272	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	5
280	8	1	n02882647_18337	1	20	0.0	5
288	8	2	n02882647_18337	1	20	289.6376355240063	5
296	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	5
304	8	1	n04252077_10859	1	35	0.0	5
312	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	5
320	8	1	n02068974_4884	1	7	0.0	5
328	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	5
336	8	1	n02391049_2286	1	10	0.0	5
344	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	43	350.4364918920037	5
352	8	1	n02472293_34273	1	12	0.0	5
360	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	5
368	6	-2	n/a	n/a	n/a	0.0	5
