onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	1
32	8	1	n04070727_16664	1	32	0.0	1
40	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	40	0.0	1
48	8	1	n02974003_9408	1	22	0.0	1
56	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	1
64	8	2	abuttingLine017_linespace_6_angle_000_vline	2	55	65.62779982898792	1
72	8	1	n04233124_14971	1	34	0.0	1
80	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	1
88	8	1	n04252077_10859	1	35	0.0	1
96	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	1
104	8	1	n02005790_9371	1	6	0.0	1
112	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	1
120	8	1	n01858441_11077	1	3	0.0	1
128	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	1
136	8	1	n02802215_26105	1	16	0.0	1
144	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	1
152	8	2	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	153.62602768899524	1
160	8	1	n02439033_9911	1	11	0.0	1
168	8	1	neonVarinImg004_Disk_alpha_0p7_sat_0p3_bgray	2	74	0.0	1
176	8	1	n03743279_13788	1	30	0.0	1
184	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	1
192	8	2	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	192.79178821599635	1
200	8	1	n04210120_9062	1	33	0.0	1
208	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	1
216	8	2	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	216.78716590898694	1
224	8	1	n02068974_4884	1	7	0.0	1
232	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	1
240	8	1	origImg_181	1	38	0.0	1
248	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	1
256	8	1	n03483823_7612	1	28	0.0	1
264	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	58	0.0	1
272	8	1	n02841315_35046	1	17	0.0	1
280	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	1
288	8	1	n02797295_15411	1	14	0.0	1
296	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	1
304	8	1	n02346627_13993	1	8	0.0	1
312	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	1
320	8	1	n01944390_20670	1	5	0.0	1
328	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	47	0.0	1
336	8	1	n03483823_8150	1	29	0.0	1
344	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	1
352	8	1	n02951358_23759	1	21	0.0	1
360	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	1
368	6	-2	n/a	n/a	n/a	0.0	1
