onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	wood_object_039_new	10	989	0.0	1	0
40	8	1	fabric_object_012_new	1	62	0.0	1	0
48	8	1	plastic_object_017_new	7	667	0.0	1	0
56	8	1	paper_object_016_new	6	566	0.0	1	0
64	8	2	paper_object_016_new	6	566	65.03432351723313	1	0
72	8	1	plastic_object_040_new	7	690	0.0	1	0
80	8	2	plastic_object_040_new	7	690	81.03306782105938	1	0
88	8	1	wood_object_029_new	10	979	0.0	1	0
96	8	1	plastic_object_006_new	7	656	0.0	1	0
104	8	1	stone_object_050_new	8	800	0.0	1	0
112	8	1	water_object_022_new	9	872	0.0	1	0
120	8	1	glass_moderate_025_new	3	225	0.0	1	0
128	8	1	leather_object_021_new	4	371	0.0	1	0
136	8	1	leather_moderate_039_new	4	339	0.0	1	0
144	8	1	stone_object_025_new	8	775	0.0	1	0
152	8	2	stone_object_025_new	8	775	153.030982834287	1	0
160	8	1	fabric_object_002_new	1	52	0.0	1	0
168	8	1	leather_object_006_new	4	356	0.0	1	0
176	8	1	wood_object_024_new	10	974	0.0	1	0
184	8	1	water_object_045_new	9	895	0.0	1	0
192	8	1	glass_moderate_040_new	3	240	0.0	1	0
200	8	1	paper_moderate_027_new	6	527	0.0	1	0
208	8	2	paper_moderate_027_new	6	527	209.02792993420735	1	0
216	8	1	metal_moderate_045_new	5	445	0.0	1	0
224	8	1	metal_moderate_035_new	5	435	0.0	1	0
232	8	1	glass_object_043_new	3	293	0.0	1	0
240	8	1	plastic_moderate_027_new	7	627	0.0	1	0
248	8	1	metal_moderate_028_new	5	428	0.0	1	0
256	8	1	paper_moderate_039_new	6	539	0.0	1	0
264	8	1	plastic_moderate_042_new	7	642	0.0	1	0
272	8	1	water_object_044_new	9	894	0.0	1	0
280	8	1	foliage_final_057_new	2	157	0.0	1	0
288	8	1	stone_object_029_new	8	779	0.0	1	0
296	8	1	wood_moderate_020_new	10	920	0.0	1	0
304	8	1	stone_moderate_031_new	8	731	0.0	1	0
312	8	1	metal_object_015_new	5	465	0.0	1	0
320	8	2	metal_object_015_new	5	465	321.0215799040161	1	0
328	8	1	water_moderate_020_new	9	820	0.0	1	0
336	8	1	stone_moderate_005_new	8	705	0.0	1	0
344	8	1	foliage_final_076_new	2	176	0.0	1	0
352	8	1	leather_moderate_025_new	4	325	0.0	1	0
360	8	1	paper_moderate_007_new	6	507	0.0	1	0
368	8	1	foliage_final_068_new	2	168	0.0	1	0
376	8	1	fabric_moderate_019_new	1	19	0.0	1	0
384	8	1	glass_object_009_new	3	259	0.0	1	0
392	8	1	foliage_final_046_new	2	146	0.0	1	0
400	8	1	fabric_object_029_new	1	79	0.0	1	0
408	8	1	metal_object_040_new	5	490	0.0	1	0
416	8	1	glass_object_050_new	3	300	0.0	1	0
424	8	1	paper_moderate_028_new	6	528	0.0	1	0
432	8	1	leather_moderate_046_new	4	346	0.0	1	0
440	8	1	water_object_029_new	9	879	0.0	1	0
448	8	1	wood_moderate_048_new	10	948	0.0	1	0
456	8	1	fabric_object_015_new	1	65	0.0	1	0
464	8	1	foliage_final_032_new	2	132	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
