onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	glass_object_011_new	3	261	0.000000
40	8	1	plastic_moderate_020_new	7	620	0.000000
48	8	1	wood_moderate_036_new	10	936	0.000000
56	8	1	water_moderate_009_new	9	809	0.000000
64	8	1	stone_moderate_044_new	8	744	0.000000
72	8	1	water_moderate_014_new	9	814	0.000000
80	8	1	stone_object_040_new	8	790	0.000000
88	8	1	foliage_final_089_new	2	189	0.000000
96	8	1	water_object_005_new	9	855	0.000000
104	8	1	fabric_object_025_new	1	75	0.000000
112	8	1	glass_object_020_new	3	270	0.000000
120	8	1	paper_object_028_new	6	578	0.000000
128	8	1	metal_moderate_016_new	5	416	0.000000
136	8	1	fabric_moderate_003_new	1	3	0.000000
144	8	1	leather_object_007_new	4	357	0.000000
152	8	1	plastic_object_027_new	7	677	0.000000
160	8	2	plastic_object_027_new	7	677	161.026454
168	8	1	metal_moderate_030_new	5	430	0.000000
176	8	1	leather_object_048_new	4	398	0.000000
184	8	2	leather_object_048_new	4	398	185.025976
192	8	1	stone_moderate_046_new	8	746	0.000000
200	8	1	wood_moderate_047_new	10	947	0.000000
208	8	1	paper_object_022_new	6	572	0.000000
216	8	1	metal_object_005_new	5	455	0.000000
224	8	1	water_object_042_new	9	892	0.000000
232	8	1	paper_moderate_035_new	6	535	0.000000
240	8	1	foliage_final_060_new	2	160	0.000000
248	8	1	glass_moderate_016_new	3	216	0.000000
256	8	1	plastic_moderate_042_new	7	642	0.000000
264	8	1	fabric_object_030_new	1	80	0.000000
272	8	1	paper_moderate_004_new	6	504	0.000000
280	8	1	leather_object_011_new	4	361	0.000000
288	8	1	glass_object_037_new	3	287	0.000000
296	8	2	glass_object_037_new	3	287	297.023783
304	8	1	foliage_final_088_new	2	188	0.000000
312	8	1	plastic_object_042_new	7	692	0.000000
320	8	1	metal_moderate_009_new	5	409	0.000000
328	8	1	leather_object_023_new	4	373	0.000000
336	8	1	foliage_final_014_new	2	114	0.000000
344	8	1	metal_moderate_033_new	5	433	0.000000
352	8	1	wood_object_034_new	10	984	0.000000
360	8	1	wood_object_023_new	10	973	0.000000
368	8	2	wood_object_023_new	10	973	0.000000
376	8	1	paper_moderate_038_new	6	538	0.000000
384	8	1	water_object_009_new	9	859	0.000000
392	8	1	glass_moderate_002_new	3	202	0.000000
400	8	1	plastic_object_043_new	7	693	0.000000
408	8	1	leather_object_044_new	4	394	0.000000
416	8	1	wood_moderate_010_new	10	910	0.000000
424	8	2	wood_moderate_010_new	10	910	425.021242
432	8	1	fabric_object_020_new	1	70	0.000000
440	8	1	foliage_final_005_new	2	105	0.000000
448	8	1	stone_object_031_new	8	781	0.000000
456	8	1	fabric_moderate_014_new	1	14	0.000000
464	8	1	stone_moderate_018_new	8	718	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
