onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	36
32	8	1	n02951358_23759	1	21	0.0	36
40	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	62	0.0	36
48	8	1	n03335030_10544	1	24	0.0	36
56	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	36
64	8	1	n01621127_19020	1	1	0.0	36
72	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	36
80	8	1	n02346627_13993	1	8	0.0	36
88	8	1	abuttingLine019_linespace_6_angle_090_hline	2	57	0.0	36
96	8	1	n02802215_26105	1	16	0.0	36
104	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	45	0.0	36
112	8	1	n02974003_9408	1	22	0.0	36
120	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	36
128	8	1	n03425413_18382	1	25	0.0	36
136	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	36
144	8	1	n03743279_13788	1	30	0.0	36
152	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	36
160	8	1	n02843158_4722	1	18	0.0	36
168	8	2	n02843158_4722	1	18	169.6438488230051	36
176	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	53	0.0	36
184	8	2	abuttingLine015_linespace_2p4_angle_090_hline	2	53	185.6387375080085	36
192	8	1	n01858441_11077	1	3	0.0	36
200	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	66	0.0	36
208	8	1	n02005790_9371	1	6	0.0	36
216	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	36
224	8	2	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	225.64280599499762	36
232	8	1	n02797295_15411	1	14	0.0	36
240	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	0.0	36
248	8	2	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	42	249.6349405140063	36
256	8	1	n02439033_9911	1	11	0.0	36
264	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	36
272	8	1	n04070727_16664	1	32	0.0	36
280	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	70	0.0	36
288	8	1	n03455488_28622	1	26	0.0	36
296	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	61	0.0	36
304	8	1	n03483823_8150	1	29	0.0	36
312	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	36
320	8	1	n02068974_4884	1	7	0.0	36
328	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	41	0.0	36
336	8	1	n01944390_20670	1	5	0.0	36
344	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	36
352	8	1	n02472293_34273	1	12	0.0	36
360	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	36
368	6	-2	n/a	n/a	n/a	0.0	36
