onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	COCO_val2014_000000507143	1	852	0.000000
40	8	1	COCO_val2014_000000484584	1	826	0.000000
48	8	1	COCO_val2014_000000300214	1	532	0.000000
56	8	1	COCO_val2014_000000015067	1	26	0.000000
64	8	1	COCO_val2014_000000451473	1	764	0.000000
72	8	1	COCO_val2014_000000330897	1	580	0.000000
80	8	1	COCO_val2014_000000060988	1	109	0.000000
88	8	1	COCO_val2014_000000002495	1	6	0.000000
96	8	1	COCO_val2014_000000065244	1	116	0.000000
104	8	1	COCO_val2014_000000042492	1	71	0.000000
112	8	1	COCO_val2014_000000493846	1	838	0.000000
120	8	1	COCO_val2014_000000219589	1	392	0.000000
128	8	1	COCO_val2014_000000459428	1	779	0.000000
136	8	1	COCO_val2014_000000213280	1	379	0.000000
144	8	1	COCO_val2014_000000473196	1	810	0.000000
152	8	1	COCO_val2014_000000091849	1	155	0.000000
160	8	1	COCO_val2014_000000159740	1	272	0.000000
168	8	1	COCO_val2014_000000561517	1	955	0.000000
176	8	1	COCO_val2014_000000373857	1	648	0.000000
184	8	2	COCO_val2014_000000373857	1	648	185.031965
192	8	1	COCO_val2014_000000075234	1	128	0.000000
200	8	2	COCO_val2014_000000075234	1	128	201.031922
208	8	1	COCO_val2014_000000192095	1	339	0.000000
216	8	1	COCO_val2014_000000528729	1	883	0.000000
224	8	2	COCO_val2014_000000528729	1	883	225.030121
232	8	1	COCO_val2014_000000350668	1	615	0.000000
240	8	1	COCO_val2014_000000218470	1	389	0.000000
248	8	1	COCO_val2014_000000261175	1	456	0.000000
256	8	1	COCO_val2014_000000256095	1	443	0.000000
264	8	1	COCO_val2014_000000286342	1	502	0.000000
272	8	1	COCO_val2014_000000140987	1	245	0.000000
280	8	1	COCO_val2014_000000117645	1	206	0.000000
288	8	1	COCO_val2014_000000063478	1	113	0.000000
296	8	1	COCO_val2014_000000194012	1	342	0.000000
304	8	1	COCO_val2014_000000419363	1	723	0.000000
312	8	1	COCO_val2014_000000479832	1	821	0.000000
320	8	2	COCO_val2014_000000479832	1	821	321.025617
328	8	1	COCO_val2014_000000339426	1	597	0.000000
336	8	1	COCO_val2014_000000417804	1	722	0.000000
344	8	1	COCO_val2014_000000196758	1	349	0.000000
352	8	1	COCO_val2014_000000300124	1	531	0.000000
360	8	1	COCO_val2014_000000249534	1	434	0.000000
368	8	2	COCO_val2014_000000249534	1	434	373.423578
376	8	1	COCO_val2014_000000000143	1	1	0.000000
384	8	1	COCO_val2014_000000398756	1	683	0.000000
392	8	1	COCO_val2014_000000567877	1	966	0.000000
400	8	1	COCO_val2014_000000449466	1	763	0.000000
408	8	1	COCO_val2014_000000421028	1	725	0.000000
416	8	1	COCO_val2014_000000255747	1	442	0.000000
424	8	1	COCO_val2014_000000452122	1	765	0.000000
432	8	1	COCO_val2014_000000263425	1	461	0.000000
440	8	1	COCO_val2014_000000519275	1	871	0.000000
448	8	1	COCO_val2014_000000183249	1	319	0.000000
456	8	1	COCO_val2014_000000158250	1	268	0.000000
464	8	1	COCO_val2014_000000410712	1	710	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
