onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	37
32	8	1	n02799175_11275	1	13	0.0	37
40	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	59	0.0	37
48	8	2	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	59	48.781113745004404	37
56	8	1	n02882647_18337	1	17	0.0	37
64	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	37
72	8	1	n03950228_27533	1	25	0.0	37
80	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	60	0.0	37
88	8	1	n03483823_7612	1	23	0.0	37
96	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	37
104	8	1	n04297750_25624	1	30	0.0	37
112	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	37
120	8	1	n01943899_24131	1	4	0.0	37
128	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	47	0.0	37
136	8	1	n01858441_11077	1	3	0.0	37
144	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	37
152	8	1	n02951358_23759	1	18	0.0	37
160	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	52	0.0	37
168	8	1	n02797295_15411	1	12	0.0	37
176	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	46	0.0	37
184	8	1	n04233124_14971	1	28	0.0	37
192	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	37
200	8	1	n02005790_9371	1	6	0.0	37
208	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	37
216	8	1	n03425413_18382	1	21	0.0	37
224	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	45	0.0	37
232	8	1	n01621127_19020	1	1	0.0	37
240	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	37
248	8	1	n03063599_4177	1	19	0.0	37
256	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	37
264	8	1	n02841315_35046	1	15	0.0	37
272	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	0.0	37
280	8	1	n04210120_9062	1	27	0.0	37
288	8	2	n04210120_9062	1	27	288.69366687801084	37
296	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	37
304	8	2	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	305.6264643940085	37
312	6	-2	n/a	n/a	n/a	0.0	37
