onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	39
32	8	1	n02799175_11275	1	13	0.0	39
40	8	2	n02799175_11275	1	13	41.62772253199364	39
48	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	39
56	8	1	n03063599_4177	1	19	0.0	39
64	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	0.0	39
72	8	1	n03335030_10544	1	20	0.0	39
80	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	39
88	8	1	n02346627_13993	1	7	0.0	39
96	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	39
104	8	1	n02802215_26105	1	14	0.0	39
112	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	46	0.0	39
120	8	1	n01943899_24131	1	4	0.0	39
128	8	1	abuttingLine017_linespace_6_angle_000_vline	2	49	0.0	39
136	8	1	n04252077_10859	1	29	0.0	39
144	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	60	0.0	39
152	8	1	n03950228_27533	1	25	0.0	39
160	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	39
168	8	1	origImg_181	1	32	0.0	39
176	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	39
184	8	1	n04587559_13463	1	31	0.0	39
192	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	42	0.0	39
200	8	1	n02391049_2286	1	8	0.0	39
208	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	0.0	39
216	8	2	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	217.62432044898742	39
224	8	1	n02439033_9911	1	9	0.0	39
232	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	39
240	8	1	n02005790_9371	1	6	0.0	39
248	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	39
256	8	1	n03483823_7612	1	23	0.0	39
264	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	52	0.0	39
272	8	1	n02951358_23759	1	18	0.0	39
280	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	39
288	8	1	n03455488_28622	1	22	0.0	39
296	8	2	n03455488_28622	1	22	297.62257727398537	39
304	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	39
312	6	-2	n/a	n/a	n/a	0.0	39
