onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	33
32	8	1	n04587559_13463	1	31	0.0	33
40	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	45	0.0	33
48	8	1	n03335030_10544	1	20	0.0	33
56	8	1	abuttingLine020_linespace_6_angle_090_hline_pos	2	52	0.0	33
64	8	1	n02797295_15411	1	12	0.0	33
72	8	1	abuttingLine019_linespace_6_angle_090_hline	2	51	0.0	33
80	8	1	n04070727_16664	1	26	0.0	33
88	8	2	n04070727_16664	1	26	93.07063452800503	33
96	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	57	0.0	33
104	8	1	n03425413_18382	1	21	0.0	33
112	8	1	fillingin004_large_unionjack_lumi0p3_sat0p8_connected	2	56	0.0	33
120	8	1	n01621127_19020	1	1	0.0	33
128	8	1	abuttingLine009_linespace_1p2_angle_090_135diag	2	41	0.0	33
136	8	1	origImg_181	1	32	0.0	33
144	8	1	abuttingLine004_linespace_1p2_angle_000_135diag_pos	2	36	0.0	33
152	8	1	n02391049_2286	1	8	0.0	33
160	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	50	0.0	33
168	8	1	n04210120_9062	1	27	0.0	33
176	8	1	fillingin012_large_cross_lumi0p3_sat0p7_uniform	2	64	0.0	33
184	8	1	n03483823_8150	1	24	0.0	33
192	8	2	n03483823_8150	1	24	193.63571872198372	33
200	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	43	0.0	33
208	8	1	n02799175_11275	1	13	0.0	33
216	8	1	abuttingLine007_linespace_1p2_angle_090_045diag	2	39	0.0	33
224	8	1	n02472293_34273	1	10	0.0	33
232	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	33	0.0	33
240	8	1	n03455488_28622	1	22	0.0	33
248	8	1	abuttingLine006_linespace_1p2_angle_000_vline_pos	2	38	0.0	33
256	8	1	n01943899_24131	1	4	0.0	33
264	8	1	abuttingLine014_linespace_2p4_angle_000_vline_pos	2	46	0.0	33
272	8	1	n03483823_7612	1	23	0.0	33
280	8	1	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	34	0.0	33
288	8	2	abuttingLine002_linespace_1p2_angle_000_045diag_pos	2	34	289.6336722910055	33
296	8	1	n04233124_14971	1	28	0.0	33
304	8	1	abuttingLine003_linespace_1p2_angle_000_135diag	2	35	0.0	33
312	6	-2	n/a	n/a	n/a	0.0	33
