onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	34
32	8	1	n02882301_14188	1	16	0.0	34
40	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	40	0.0	34
48	8	1	n02346627_13993	1	7	0.0	34
56	8	1	fillingin006_large_unionjack_lumi0p3_sat0p8_uniform	2	58	0.0	34
64	8	1	n02766534_15976	1	11	0.0	34
72	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	54	0.0	34
80	8	1	n04297750_25624	1	30	0.0	34
88	8	1	fillingin003_small_unionjack_lumi0p3_sat0p8_uniform	2	55	0.0	34
96	8	1	n02841315_35046	1	15	0.0	34
104	8	1	fillingin009_small_cross_lumi0p3_sat0p7_uniform	2	61	0.0	34
112	8	1	n02439033_9911	1	9	0.0	34
120	8	1	fillingin008_small_cross_lumi0p3_sat0p7_disconnected	2	60	0.0	34
128	8	1	n04252077_10859	1	29	0.0	34
136	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	44	0.0	34
144	8	1	n01858441_11077	1	3	0.0	34
152	8	2	n01858441_11077	1	3	152.8102392849978	34
160	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	53	0.0	34
168	8	1	n02005790_9371	1	6	0.0	34
176	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	42	0.0	34
184	8	1	n02802215_26105	1	14	0.0	34
192	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	62	0.0	34
200	8	1	n02882647_18337	1	17	0.0	34
208	8	1	abuttingLine005_linespace_1p2_angle_000_vline	2	37	0.0	34
216	8	2	abuttingLine005_linespace_1p2_angle_000_vline	2	37	216.7557406309934	34
224	8	1	n01855672_15767	1	2	0.0	34
232	8	1	fillingin007_small_cross_lumi0p3_sat0p7_connected	2	59	0.0	34
240	8	1	n03950228_27533	1	25	0.0	34
248	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	63	0.0	34
256	8	1	n02951358_23759	1	18	0.0	34
264	8	1	abuttingLine015_linespace_2p4_angle_090_hline	2	47	0.0	34
272	8	1	n01944390_20670	1	5	0.0	34
280	8	1	abuttingLine017_linespace_6_angle_000_vline	2	49	0.0	34
288	8	2	abuttingLine017_linespace_6_angle_000_vline	2	49	289.6227642839949	34
296	8	1	n03063599_4177	1	19	0.0	34
304	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	48	0.0	34
312	6	-2	n/a	n/a	n/a	0.0	34
