onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	COCO_val2014_000000084244	1	139	0.000000
40	8	1	COCO_val2014_000000447279	1	759	0.000000
48	8	1	COCO_val2014_000000510449	1	853	0.000000
56	8	1	COCO_val2014_000000433892	1	745	0.000000
64	8	1	COCO_val2014_000000328536	1	576	0.000000
72	8	1	COCO_val2014_000000572462	1	978	0.000000
80	8	1	COCO_val2014_000000477305	1	817	0.000000
88	8	1	COCO_val2014_000000452218	1	767	0.000000
96	8	2	COCO_val2014_000000452218	1	767	97.125815
104	8	1	COCO_val2014_000000410712	1	710	0.000000
112	8	1	COCO_val2014_000000530913	1	891	0.000000
120	8	1	COCO_val2014_000000530583	1	889	0.000000
128	8	1	COCO_val2014_000000080834	1	134	0.000000
136	8	1	COCO_val2014_000000330954	1	582	0.000000
144	8	1	COCO_val2014_000000280766	1	493	0.000000
152	8	1	COCO_val2014_000000250344	1	435	0.000000
160	8	1	COCO_val2014_000000530466	1	888	0.000000
168	8	1	COCO_val2014_000000545000	1	921	0.000000
176	8	1	COCO_val2014_000000022341	1	39	0.000000
184	8	1	COCO_val2014_000000532695	1	896	0.000000
192	8	1	COCO_val2014_000000446917	1	758	0.000000
200	8	1	COCO_val2014_000000527427	1	880	0.000000
208	8	1	COCO_val2014_000000177842	1	308	0.000000
216	8	1	COCO_val2014_000000145693	1	254	0.000000
224	8	1	COCO_val2014_000000168355	1	287	0.000000
232	8	2	COCO_val2014_000000168355	1	287	233.089561
240	8	1	COCO_val2014_000000062200	1	111	0.000000
248	8	1	COCO_val2014_000000486964	1	828	0.000000
256	8	1	COCO_val2014_000000573181	1	979	0.000000
264	8	2	COCO_val2014_000000573181	1	979	265.022801
272	8	1	COCO_val2014_000000331817	1	584	0.000000
280	8	1	COCO_val2014_000000045467	1	82	0.000000
288	8	1	COCO_val2014_000000096825	1	167	0.000000
296	8	1	COCO_val2014_000000047566	1	85	0.000000
304	8	1	COCO_val2014_000000464196	1	793	0.000000
312	8	1	COCO_val2014_000000343325	1	604	0.000000
320	8	1	COCO_val2014_000000527510	1	881	0.000000
328	8	1	COCO_val2014_000000201348	1	355	0.000000
336	8	1	COCO_val2014_000000178616	1	311	0.000000
344	8	1	COCO_val2014_000000020107	1	32	0.000000
352	8	1	COCO_val2014_000000002822	1	8	0.000000
360	8	1	COCO_val2014_000000400945	1	692	0.000000
368	8	1	COCO_val2014_000000489743	1	833	0.000000
376	8	2	COCO_val2014_000000489743	1	833	377.037300
384	8	1	COCO_val2014_000000172330	1	299	0.000000
392	8	1	COCO_val2014_000000060641	1	108	0.000000
400	8	2	COCO_val2014_000000060641	1	108	401.051910
408	8	1	COCO_val2014_000000182483	1	318	0.000000
416	8	1	COCO_val2014_000000565389	1	959	0.000000
424	8	1	COCO_val2014_000000492323	1	836	0.000000
432	8	1	COCO_val2014_000000564088	1	958	0.000000
440	8	1	COCO_val2014_000000196007	1	347	0.000000
448	8	1	COCO_val2014_000000456465	1	772	0.000000
456	8	1	COCO_val2014_000000340559	1	599	0.000000
464	8	1	COCO_val2014_000000263425	1	461	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
