onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number
0	32	-1	n/a	n/a	n/a	0.0	18
32	8	1	n01858441_11077	1	3	0.0	18
40	8	1	abuttingLine001_linespace_1p2_angle_000_045diag	2	39	0.0	18
48	8	1	n04297750_25624	1	36	0.0	18
56	8	1	abuttingLine016_linespace_2p4_angle_090_hline_pos	2	54	0.0	18
64	8	1	n02843158_4722	1	18	0.0	18
72	8	1	abuttingLine012_linespace_1p2_angle_090_hline_pos	2	50	0.0	18
80	8	1	n04233124_14971	1	34	0.0	18
88	8	1	abuttingLine013_linespace_2p4_angle_000_vline	2	51	0.0	18
96	8	1	n02882301_14188	1	19	0.0	18
104	8	2	n02882301_14188	1	19	105.63287726600538	18
112	8	1	abuttingLine010_linespace_1p2_angle_090_135diag_pos	2	48	0.0	18
120	8	1	n02802215_26105	1	16	0.0	18
128	8	2	n02802215_26105	1	16	128.76551563700195	18
136	8	1	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	0.0	18
144	8	2	fillingin001_small_unionjack_lumi0p3_sat0p8_connected	2	59	145.63210022699786	18
152	8	1	n02882647_18337	1	20	0.0	18
160	8	1	fillingin011_large_cross_lumi0p3_sat0p7_disconnected	2	69	0.0	18
168	8	1	n02766534_15976	1	13	0.0	18
176	8	1	fillingin010_large_cross_lumi0p3_sat0p7_connected	2	68	0.0	18
184	8	1	n03063599_4177	1	23	0.0	18
192	8	1	abuttingLine008_linespace_1p2_angle_090_045diag_pos	2	46	0.0	18
200	8	1	n02068974_4884	1	7	0.0	18
208	8	1	fillingin002_small_unionjack_lumi0p3_sat0p8_disconnected	2	60	0.0	18
216	8	1	n03950228_27533	1	31	0.0	18
224	8	1	abuttingLine011_linespace_1p2_angle_090_hline	2	49	0.0	18
232	8	1	n02472293_34273	1	12	0.0	18
240	8	1	neonVarinImg002_innerKanizsa_alpha_0p7_sat_0p3_bgray	2	72	0.0	18
248	8	1	n03483823_8150	1	29	0.0	18
256	8	1	neonVarinImg003_Kanizsa_alpha_0p7_sat_0p3_bgray	2	73	0.0	18
264	8	1	n01855672_15767	1	2	0.0	18
272	8	1	abuttingLine017_linespace_6_angle_000_vline	2	55	0.0	18
280	8	2	abuttingLine017_linespace_6_angle_000_vline	2	55	281.62945738500275	18
288	8	1	n02951358_23759	1	21	0.0	18
296	8	1	neonVarinImg005_realSurf_alpha_0p7_sat_0p3_bgray	2	75	0.0	18
304	8	1	n02391049_2286	1	10	0.0	18
312	8	1	abuttingLine018_linespace_6_angle_000_vline_pos	2	56	0.0	18
320	8	1	n03425413_18382	1	25	0.0	18
328	8	1	neonVarinImg001_IllusSurf_alpha_0p7_sat_0p3_bgray	2	71	0.0	18
336	8	1	n02974003_9408	1	22	0.0	18
344	8	1	neonVarinImg006_realRect_alpha_0p7_sat_0p3_bgray	2	76	0.0	18
352	8	1	n01943899_24131	1	4	0.0	18
360	8	1	fillingin005_large_unionjack_lumi0p3_sat0p8_disconnected	2	63	0.0	18
368	6	-2	n/a	n/a	n/a	0.0	18
