onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	metal_moderate_045_new	5	445	0.000000
40	8	1	fabric_moderate_017_new	1	17	0.000000
48	8	1	foliage_final_097_new	2	197	0.000000
56	8	1	wood_moderate_016_new	10	916	0.000000
64	8	1	wood_moderate_040_new	10	940	0.000000
72	8	1	foliage_final_047_new	2	147	0.000000
80	8	1	fabric_object_011_new	1	61	0.000000
88	8	2	fabric_object_011_new	1	61	0.000000
96	8	1	plastic_moderate_024_new	7	624	0.000000
104	8	1	foliage_final_017_new	2	117	0.000000
112	8	1	glass_object_020_new	3	270	0.000000
120	8	1	leather_moderate_019_new	4	319	0.000000
128	8	1	foliage_final_095_new	2	195	0.000000
136	8	1	metal_moderate_031_new	5	431	0.000000
144	8	2	metal_moderate_031_new	5	431	0.000000
152	8	1	paper_moderate_022_new	6	522	0.000000
160	8	1	paper_moderate_001_new	6	501	0.000000
168	8	1	glass_moderate_022_new	3	222	0.000000
176	8	1	stone_object_044_new	8	794	0.000000
184	8	1	stone_moderate_018_new	8	718	0.000000
192	8	1	water_moderate_031_new	9	831	0.000000
200	8	1	paper_object_048_new	6	598	0.000000
208	8	1	leather_object_020_new	4	370	0.000000
216	8	1	paper_object_045_new	6	595	0.000000
224	8	1	stone_object_049_new	8	799	0.000000
232	8	1	plastic_moderate_039_new	7	639	0.000000
240	8	1	fabric_object_015_new	1	65	0.000000
248	8	1	plastic_moderate_041_new	7	641	0.000000
256	8	1	metal_object_011_new	5	461	0.000000
264	8	1	metal_object_043_new	5	493	0.000000
272	8	1	stone_moderate_019_new	8	719	0.000000
280	8	1	water_object_027_new	9	877	0.000000
288	8	1	wood_moderate_039_new	10	939	0.000000
296	8	1	fabric_object_048_new	1	98	0.000000
304	8	2	fabric_object_048_new	1	98	0.000000
312	8	1	leather_object_026_new	4	376	0.000000
320	8	1	leather_moderate_022_new	4	322	0.000000
328	8	1	wood_moderate_030_new	10	930	0.000000
336	8	1	water_moderate_040_new	9	840	0.000000
344	8	1	glass_moderate_030_new	3	230	0.000000
352	8	1	paper_moderate_008_new	6	508	0.000000
360	8	1	plastic_object_039_new	7	689	0.000000
368	8	1	stone_object_013_new	8	763	0.000000
376	8	1	wood_moderate_005_new	10	905	0.000000
384	8	2	wood_moderate_005_new	10	905	0.000000
392	8	1	plastic_object_038_new	7	688	0.000000
400	8	1	water_object_031_new	9	881	0.000000
408	8	1	leather_object_047_new	4	397	0.000000
416	8	1	water_object_039_new	9	889	0.000000
424	8	1	glass_object_014_new	3	264	0.000000
432	8	1	foliage_final_055_new	2	155	0.000000
440	8	1	fabric_moderate_008_new	1	8	0.000000
448	8	1	metal_object_009_new	5	459	0.000000
456	8	1	glass_moderate_028_new	3	228	0.000000
464	8	2	glass_moderate_028_new	3	228	0.000000
472	6	-2	n/a	n/a	n/a	0.000000
