onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	original_run_number	repetition
0	32	-1	n/a	n/a	n/a	0.0	15	2
32	8	1	stone_moderate_044_new	8	744	0.0	15	2
40	8	2	stone_moderate_044_new	8	744	41.0364944699686	15	2
48	8	1	wood_moderate_008_new	10	908	0.0	15	2
56	8	1	water_object_010_new	9	860	0.0	15	2
64	8	1	wood_object_026_new	10	976	0.0	15	2
72	8	1	glass_object_013_new	3	263	0.0	15	2
80	8	1	water_moderate_037_new	9	837	0.0	15	2
88	8	1	plastic_object_003_new	7	653	0.0	15	2
96	8	1	leather_moderate_019_new	4	319	0.0	15	2
104	8	1	metal_object_032_new	5	482	0.0	15	2
112	8	1	wood_object_013_new	10	963	0.0	15	2
120	8	1	paper_object_039_new	6	589	0.0	15	2
128	8	1	wood_moderate_038_new	10	938	0.0	15	2
136	8	2	wood_moderate_038_new	10	938	137.05954751296667	15	2
144	8	1	leather_object_009_new	4	359	0.0	15	2
152	8	1	paper_object_046_new	6	596	0.0	15	2
160	8	2	paper_object_046_new	6	596	161.16852267598733	15	2
168	8	1	wood_object_008_new	10	958	0.0	15	2
176	8	1	leather_moderate_001_new	4	301	0.0	15	2
184	8	1	fabric_moderate_030_new	1	30	0.0	15	2
192	8	2	fabric_moderate_030_new	1	30	194.03623160300776	15	2
200	8	1	water_moderate_019_new	9	819	0.0	15	2
208	8	1	foliage_final_086_new	2	186	0.0	15	2
216	8	1	metal_moderate_041_new	5	441	0.0	15	2
224	8	1	paper_object_030_new	6	580	0.0	15	2
232	8	1	foliage_final_089_new	2	189	0.0	15	2
240	8	2	foliage_final_089_new	2	189	241.30430768500082	15	2
248	8	1	glass_moderate_031_new	3	231	0.0	15	2
256	8	1	fabric_moderate_010_new	1	10	0.0	15	2
264	8	1	leather_moderate_009_new	4	309	0.0	15	2
272	8	1	stone_object_036_new	8	786	0.0	15	2
280	8	1	glass_moderate_030_new	3	230	0.0	15	2
288	8	1	plastic_object_024_new	7	674	0.0	15	2
296	8	1	foliage_final_005_new	2	105	0.0	15	2
304	8	1	water_object_047_new	9	897	0.0	15	2
312	8	1	metal_moderate_036_new	5	436	0.0	15	2
320	8	1	paper_moderate_037_new	6	537	0.0	15	2
328	8	1	foliage_final_071_new	2	171	0.0	15	2
336	8	1	fabric_object_045_new	1	95	0.0	15	2
344	8	1	paper_moderate_035_new	6	535	0.0	15	2
352	8	1	water_moderate_017_new	9	817	0.0	15	2
360	8	1	metal_moderate_022_new	5	422	0.0	15	2
368	8	1	plastic_moderate_016_new	7	616	0.0	15	2
376	8	1	metal_moderate_012_new	5	412	0.0	15	2
384	8	1	leather_moderate_041_new	4	341	0.0	15	2
392	8	1	fabric_moderate_007_new	1	7	0.0	15	2
400	8	1	glass_object_012_new	3	262	0.0	15	2
408	8	1	fabric_object_028_new	1	78	0.0	15	2
416	8	1	plastic_object_014_new	7	664	0.0	15	2
424	8	1	glass_object_005_new	3	255	0.0	15	2
432	8	1	stone_object_022_new	8	772	0.0	15	2
440	8	1	plastic_moderate_014_new	7	614	0.0	15	2
448	8	1	stone_object_003_new	8	753	0.0	15	2
456	8	1	foliage_final_051_new	2	151	0.0	15	2
464	8	1	stone_moderate_036_new	8	736	0.0	15	2
472	6	-2	n/a	n/a	n/a	0.0	15	2
