onset	duration	trial_type	stimulus_name	category_index	image_index	response_time
0	32	-1	n/a	n/a	n/a	0.000000
32	8	1	COCO_val2014_000000043202	1	77	0.000000
40	8	1	COCO_val2014_000000047686	1	88	0.000000
48	8	1	COCO_val2014_000000198841	1	353	0.000000
56	8	1	COCO_val2014_000000424683	1	732	0.000000
64	8	1	COCO_val2014_000000282658	1	498	0.000000
72	8	1	COCO_val2014_000000046805	1	83	0.000000
80	8	1	COCO_val2014_000000230247	1	410	0.000000
88	8	1	COCO_val2014_000000376233	1	653	0.000000
96	8	1	COCO_val2014_000000541991	1	916	0.000000
104	8	1	COCO_val2014_000000312416	1	552	0.000000
112	8	1	COCO_val2014_000000376493	1	654	0.000000
120	8	1	COCO_val2014_000000030448	1	51	0.000000
128	8	1	COCO_val2014_000000339426	1	597	0.000000
136	8	1	COCO_val2014_000000328814	1	577	0.000000
144	8	1	COCO_val2014_000000218362	1	387	0.000000
152	8	1	COCO_val2014_000000281649	1	495	0.000000
160	8	1	COCO_val2014_000000212226	1	376	0.000000
168	8	1	COCO_val2014_000000294011	1	518	0.000000
176	8	1	COCO_val2014_000000130966	1	226	0.000000
184	8	1	COCO_val2014_000000347228	1	612	0.000000
192	8	2	COCO_val2014_000000347228	1	612	193.035552
200	8	1	COCO_val2014_000000518729	1	868	0.000000
208	8	2	COCO_val2014_000000518729	1	868	209.035317
216	8	1	COCO_val2014_000000184446	1	321	0.000000
224	8	2	COCO_val2014_000000184446	1	321	225.035415
232	8	1	COCO_val2014_000000097922	1	169	0.000000
240	8	1	COCO_val2014_000000155451	1	265	0.000000
248	8	1	COCO_val2014_000000568265	1	967	0.000000
256	8	1	COCO_val2014_000000176278	1	305	0.000000
264	8	1	COCO_val2014_000000579003	1	995	0.000000
272	8	1	COCO_val2014_000000050627	1	93	0.000000
280	8	1	COCO_val2014_000000434723	1	748	0.000000
288	8	1	COCO_val2014_000000576031	1	985	0.000000
296	8	1	COCO_val2014_000000238147	1	423	0.000000
304	8	1	COCO_val2014_000000536274	1	903	0.000000
312	8	1	COCO_val2014_000000285583	1	501	0.000000
320	8	1	COCO_val2014_000000105689	1	182	0.000000
328	8	1	COCO_val2014_000000057357	1	101	0.000000
336	8	2	COCO_val2014_000000057357	1	101	337.030240
344	8	1	COCO_val2014_000000556648	1	944	0.000000
352	8	1	COCO_val2014_000000557321	1	946	0.000000
360	8	1	COCO_val2014_000000391688	1	673	0.000000
368	8	1	COCO_val2014_000000442726	1	757	0.000000
376	8	1	COCO_val2014_000000424422	1	730	0.000000
384	8	1	COCO_val2014_000000209062	1	369	0.000000
392	8	1	COCO_val2014_000000206783	1	360	0.000000
400	8	1	COCO_val2014_000000250629	1	436	0.000000
408	8	1	COCO_val2014_000000030967	1	53	0.000000
416	8	1	COCO_val2014_000000270381	1	479	0.000000
424	8	1	COCO_val2014_000000488463	1	831	0.000000
432	8	1	COCO_val2014_000000284152	1	500	0.000000
440	8	1	COCO_val2014_000000117645	1	206	0.000000
448	8	1	COCO_val2014_000000485897	1	827	0.000000
456	8	1	COCO_val2014_000000407042	1	703	0.000000
464	8	2	COCO_val2014_000000407042	1	703	465.027671
472	6	-2	n/a	n/a	n/a	0.000000
