onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	wood_moderate_011_new	10	911	0.0	1	0
40	8	1	plastic_moderate_046_new	7	646	0.0	1	0
48	8	1	fabric_object_043_new	1	93	0.0	1	0
56	8	1	leather_object_049_new	4	399	0.0	1	0
64	8	1	plastic_object_031_new	7	681	0.0	1	0
72	8	1	wood_object_044_new	10	994	0.0	1	0
80	8	1	water_object_035_new	9	885	0.0	1	0
88	8	1	wood_object_027_new	10	977	0.0	1	0
96	8	1	stone_object_034_new	8	784	0.0	1	0
104	8	1	metal_object_006_new	5	456	0.0	1	0
112	8	1	wood_object_050_new	10	1000	0.0	1	0
120	8	1	glass_object_020_new	3	270	0.0	1	0
128	8	1	paper_moderate_037_new	6	537	0.0	1	0
136	8	1	foliage_final_058_new	2	158	0.0	1	0
144	8	1	glass_object_001_new	3	251	0.0	1	0
152	8	1	foliage_final_070_new	2	170	0.0	1	0
160	8	1	leather_object_005_new	4	355	0.0	1	0
168	8	1	water_object_018_new	9	868	0.0	1	0
176	8	1	paper_object_048_new	6	598	0.0	1	0
184	8	1	stone_moderate_002_new	8	702	0.0	1	0
192	8	1	fabric_object_035_new	1	85	0.0	1	0
200	8	1	plastic_object_019_new	7	669	0.0	1	0
208	8	2	plastic_object_019_new	7	669	209.0315592410043	1	0
216	8	1	water_moderate_030_new	9	830	0.0	1	0
224	8	1	metal_moderate_029_new	5	429	0.0	1	0
232	8	2	metal_moderate_029_new	5	429	233.0303578991443	1	0
240	8	1	stone_object_013_new	8	763	0.0	1	0
248	8	2	stone_object_013_new	8	763	249.02997794211842	1	0
256	8	1	metal_moderate_037_new	5	437	0.0	1	0
264	8	1	metal_moderate_049_new	5	449	0.0	1	0
272	8	1	paper_object_019_new	6	569	0.0	1	0
280	8	1	fabric_moderate_047_new	1	47	0.0	1	0
288	8	1	fabric_object_042_new	1	92	0.0	1	0
296	8	1	paper_object_012_new	6	562	0.0	1	0
304	8	1	water_moderate_047_new	9	847	0.0	1	0
312	8	1	glass_moderate_035_new	3	235	0.0	1	0
320	8	1	leather_object_034_new	4	384	0.0	1	0
328	8	1	water_object_045_new	9	895	0.0	1	0
336	8	1	fabric_object_004_new	1	54	0.0	1	0
344	8	1	wood_moderate_046_new	10	946	0.0	1	0
352	8	1	glass_moderate_043_new	3	243	0.0	1	0
360	8	1	foliage_final_054_new	2	154	0.0	1	0
368	8	1	foliage_final_097_new	2	197	0.0	1	0
376	8	1	stone_moderate_046_new	8	746	0.0	1	0
384	8	1	paper_object_001_new	6	551	0.0	1	0
392	8	2	paper_object_001_new	6	551	393.0392656819895	1	0
400	8	1	metal_object_012_new	5	462	0.0	1	0
408	8	1	foliage_final_053_new	2	153	0.0	1	0
416	8	1	glass_object_012_new	3	262	0.0	1	0
424	8	1	stone_moderate_034_new	8	734	0.0	1	0
432	8	1	plastic_moderate_034_new	7	634	0.0	1	0
440	8	1	plastic_moderate_007_new	7	607	0.0	1	0
448	8	2	plastic_moderate_007_new	7	607	449.03650031401776	1	0
456	8	1	leather_moderate_022_new	4	322	0.0	1	0
464	8	1	leather_object_019_new	4	369	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
