onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	wood_moderate_039_new	10	939	0.0	1	0
40	8	1	metal_object_035_new	5	485	0.0	1	0
48	8	2	metal_object_035_new	5	485	49.03201632690616	1	0
56	8	1	glass_object_049_new	3	299	0.0	1	0
64	8	1	paper_moderate_015_new	6	515	0.0	1	0
72	8	1	fabric_moderate_012_new	1	12	0.0	1	0
80	8	1	glass_object_028_new	3	278	0.0	1	0
88	8	1	stone_moderate_014_new	8	714	0.0	1	0
96	8	1	foliage_final_012_new	2	112	0.0	1	0
104	8	1	fabric_object_010_new	1	60	0.0	1	0
112	8	1	leather_moderate_001_new	4	301	0.0	1	0
120	8	1	foliage_final_051_new	2	151	0.0	1	0
128	8	1	plastic_moderate_013_new	7	613	0.0	1	0
136	8	1	wood_moderate_030_new	10	930	0.0	1	0
144	8	1	leather_moderate_033_new	4	333	0.0	1	0
152	8	1	metal_moderate_019_new	5	419	0.0	1	0
160	8	1	plastic_moderate_047_new	7	647	0.0	1	0
168	8	2	plastic_moderate_047_new	7	647	169.04295371402986	1	0
176	8	1	metal_object_039_new	5	489	0.0	1	0
184	8	1	glass_moderate_031_new	3	231	0.0	1	0
192	8	1	foliage_final_086_new	2	186	0.0	1	0
200	8	1	stone_moderate_038_new	8	738	0.0	1	0
208	8	1	water_moderate_040_new	9	840	0.0	1	0
216	8	1	glass_object_006_new	3	256	0.0	1	0
224	8	1	stone_object_037_new	8	787	0.0	1	0
232	8	1	foliage_final_079_new	2	179	0.0	1	0
240	8	1	foliage_final_093_new	2	193	0.0	1	0
248	8	1	water_moderate_033_new	9	833	0.0	1	0
256	8	1	paper_object_032_new	6	582	0.0	1	0
264	8	1	plastic_moderate_041_new	7	641	0.0	1	0
272	8	1	fabric_moderate_008_new	1	8	0.0	1	0
280	8	1	wood_moderate_016_new	10	916	0.0	1	0
288	8	1	paper_object_046_new	6	596	0.0	1	0
296	8	2	paper_object_046_new	6	596	297.0362843228504	1	0
304	8	1	metal_moderate_007_new	5	407	0.0	1	0
312	8	1	water_object_005_new	9	855	0.0	1	0
320	8	1	fabric_object_026_new	1	76	0.0	1	0
328	8	1	fabric_object_044_new	1	94	0.0	1	0
336	8	2	fabric_object_044_new	1	94	0.0	1	0
344	8	1	metal_object_029_new	5	479	0.0	1	0
352	8	1	paper_moderate_029_new	6	529	0.0	1	0
360	8	1	stone_object_004_new	8	754	0.0	1	0
368	8	1	leather_object_037_new	4	387	0.0	1	0
376	8	1	stone_moderate_013_new	8	713	0.0	1	0
384	8	2	stone_moderate_013_new	8	713	385.03156701894477	1	0
392	8	1	leather_moderate_009_new	4	309	0.0	1	0
400	8	1	wood_moderate_037_new	10	937	0.0	1	0
408	8	1	glass_object_045_new	3	295	0.0	1	0
416	8	1	plastic_object_014_new	7	664	0.0	1	0
424	8	1	water_object_048_new	9	898	0.0	1	0
432	8	1	paper_object_016_new	6	566	0.0	1	0
440	8	1	water_object_022_new	9	872	0.0	1	0
448	8	1	wood_moderate_018_new	10	918	0.0	1	0
456	8	1	leather_object_011_new	4	361	0.0	1	0
464	8	1	plastic_moderate_040_new	7	640	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
