onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	water_object_007_new	9	857	0.0	1	0
40	8	1	paper_object_004_new	6	554	0.0	1	0
48	8	1	wood_object_008_new	10	958	0.0	1	0
56	8	1	foliage_final_010_new	2	110	0.0	1	0
64	8	1	paper_moderate_044_new	6	544	0.0	1	0
72	8	1	paper_moderate_014_new	6	514	0.0	1	0
80	8	1	stone_moderate_009_new	8	709	0.0	1	0
88	8	1	glass_moderate_008_new	3	208	0.0	1	0
96	8	1	glass_object_005_new	3	255	0.0	1	0
104	8	2	glass_object_005_new	3	255	105.02765490394086	1	0
112	8	1	metal_object_014_new	5	464	0.0	1	0
120	8	1	metal_moderate_035_new	5	435	0.0	1	0
128	8	2	metal_moderate_035_new	5	435	129.04361076792702	1	0
136	8	1	water_moderate_046_new	9	846	0.0	1	0
144	8	1	water_moderate_045_new	9	845	0.0	1	0
152	8	1	glass_object_043_new	3	293	0.0	1	0
160	8	1	foliage_final_038_new	2	138	0.0	1	0
168	8	1	water_object_036_new	9	886	0.0	1	0
176	8	1	leather_object_015_new	4	365	0.0	1	0
184	8	2	leather_object_015_new	4	365	185.04055364686064	1	0
192	8	1	stone_object_033_new	8	783	0.0	1	0
200	8	2	stone_object_033_new	8	783	201.039828796871	1	0
208	8	1	plastic_moderate_030_new	7	630	0.0	1	0
216	8	1	glass_object_035_new	3	285	0.0	1	0
224	8	1	foliage_final_059_new	2	159	0.0	1	0
232	8	1	stone_object_017_new	8	767	0.0	1	0
240	8	1	wood_object_001_new	10	951	0.0	1	0
248	8	1	fabric_object_034_new	1	84	0.0	1	0
256	8	1	fabric_moderate_023_new	1	23	0.0	1	0
264	8	1	plastic_object_024_new	7	674	0.0	1	0
272	8	1	glass_object_039_new	3	289	0.0	1	0
280	8	2	glass_object_039_new	3	289	281.03561295196414	1	0
288	8	1	fabric_moderate_039_new	1	39	0.0	1	0
296	8	1	leather_object_004_new	4	354	0.0	1	0
304	8	1	paper_moderate_031_new	6	531	0.0	1	0
312	8	1	plastic_moderate_038_new	7	638	0.0	1	0
320	8	1	metal_object_044_new	5	494	0.0	1	0
328	8	1	plastic_object_005_new	7	655	0.0	1	0
336	8	1	stone_moderate_048_new	8	748	0.0	1	0
344	8	1	wood_object_012_new	10	962	0.0	1	0
352	8	1	foliage_final_047_new	2	147	0.0	1	0
360	8	1	metal_object_031_new	5	481	0.0	1	0
368	8	1	leather_moderate_050_new	4	350	0.0	1	0
376	8	1	metal_object_026_new	5	476	0.0	1	0
384	8	1	fabric_object_012_new	1	62	0.0	1	0
392	8	1	plastic_object_012_new	7	662	0.0	1	0
400	8	1	leather_object_012_new	4	362	0.0	1	0
408	8	1	wood_moderate_007_new	10	907	0.0	1	0
416	8	1	foliage_final_001_new	2	101	0.0	1	0
424	8	1	water_object_049_new	9	899	0.0	1	0
432	8	1	wood_object_011_new	10	961	0.0	1	0
440	8	1	paper_object_003_new	6	553	440.06338128098287	1	0
448	8	1	leather_object_003_new	4	353	0.0	1	0
456	8	1	stone_object_009_new	8	759	0.0	1	0
464	8	1	fabric_moderate_046_new	1	46	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
