onset	duration	trial_type	stimulus_name	category_index	image_index	response_time	train	test
0	32	-1	n/a	n/a	n/a	0.0	1	0
32	8	1	leather_moderate_036_new	4	336	0.0	1	0
40	8	1	water_moderate_049_new	9	849	0.0	1	0
48	8	1	stone_moderate_005_new	8	705	0.0	1	0
56	8	1	fabric_moderate_050_new	1	50	0.0	1	0
64	8	1	metal_object_003_new	5	453	0.0	1	0
72	8	1	water_object_039_new	9	889	0.0	1	0
80	8	1	glass_moderate_025_new	3	225	0.0	1	0
88	8	1	metal_object_007_new	5	457	0.0	1	0
96	8	1	metal_moderate_046_new	5	446	0.0	1	0
104	8	1	foliage_final_068_new	2	168	0.0	1	0
112	8	1	wood_object_042_new	10	992	0.0	1	0
120	8	1	water_moderate_017_new	9	817	0.0	1	0
128	8	1	metal_object_001_new	5	451	0.0	1	0
136	8	2	metal_object_001_new	5	451	137.03281469503418	1	0
144	8	1	glass_object_008_new	3	258	0.0	1	0
152	8	1	paper_moderate_005_new	6	505	0.0	1	0
160	8	1	wood_object_025_new	10	975	0.0	1	0
168	8	1	plastic_object_013_new	7	663	0.0	1	0
176	8	1	paper_moderate_038_new	6	538	0.0	1	0
184	8	1	fabric_object_037_new	1	87	0.0	1	0
192	8	1	paper_object_029_new	6	579	0.0	1	0
200	8	1	glass_moderate_010_new	3	210	0.0	1	0
208	8	1	stone_moderate_047_new	8	747	0.0	1	0
216	8	2	stone_moderate_047_new	8	747	217.0269360539969	1	0
224	8	1	stone_moderate_027_new	8	727	0.0	1	0
232	8	2	stone_moderate_027_new	8	727	233.04680169792846	1	0
240	8	1	leather_object_010_new	4	360	0.0	1	0
248	8	1	leather_moderate_032_new	4	332	0.0	1	0
256	8	1	plastic_moderate_044_new	7	644	0.0	1	0
264	8	1	leather_object_016_new	4	366	0.0	1	0
272	8	1	stone_moderate_020_new	8	720	0.0	1	0
280	8	1	stone_moderate_030_new	8	730	0.0	1	0
288	8	2	stone_moderate_030_new	8	730	289.1897356940899	1	0
296	8	1	leather_moderate_039_new	4	339	0.0	1	0
304	8	1	foliage_final_027_new	2	127	0.0	1	0
312	8	1	paper_object_037_new	6	587	0.0	1	0
320	8	1	wood_moderate_014_new	10	914	0.0	1	0
328	8	2	wood_moderate_014_new	10	914	329.03993921889924	1	0
336	8	1	fabric_moderate_041_new	1	41	0.0	1	0
344	8	1	plastic_moderate_014_new	7	614	0.0	1	0
352	8	1	fabric_object_045_new	1	95	0.0	1	0
360	8	1	plastic_object_003_new	7	653	0.0	1	0
368	8	1	wood_object_024_new	10	974	0.0	1	0
376	8	1	fabric_moderate_024_new	1	24	0.0	1	0
384	8	1	water_moderate_014_new	9	814	0.0	1	0
392	8	1	foliage_final_046_new	2	146	0.0	1	0
400	8	1	wood_object_009_new	10	959	0.0	1	0
408	8	1	water_object_030_new	9	880	0.0	1	0
416	8	1	metal_object_011_new	5	461	0.0	1	0
424	8	1	foliage_final_009_new	2	109	0.0	1	0
432	8	1	foliage_final_094_new	2	194	0.0	1	0
440	8	1	plastic_moderate_021_new	7	621	0.0	1	0
448	8	1	paper_moderate_040_new	6	540	0.0	1	0
456	8	1	glass_moderate_030_new	3	230	0.0	1	0
464	8	1	glass_object_036_new	3	286	0.0	1	0
472	6	-2	n/a	n/a	n/a	0.0	1	0
